target_contrast_gene_name,Rest,Stim8hr,Stim48hr
C1GALT1,-10.842181589443925,-11.578695207222768,-12.820048005528164
C1GALT1C1,-19.293322582674147,-18.09058522330216,-18.768151748915173
C1QA,0.0,0.0,0.0
C1QB,0.0,0.0,0.0
C1QBP,-10.791955530259257,-24.91831931392256,-13.72390234157252
C1QC,0.0,0.0,0.0
C1QL3,0.0,0.0,0.0
C1QTNF6,-1.6958202931593953,0.00290171374897,-3.02481898390218
C1R,-4.16285573496349,-2.006738706776609,-6.336569751298318
C1RL,-5.376128709129716,-4.329635269850607,-7.328484204240829
C1S,,0.0,0.0
C1orf115,0.0,0.0,0.0
C1orf122,-10.127544371637594,-10.026717122859692,-5.970957626936825
C1orf131,-1.1449181650493143,,-2.054352851605646
C1orf159,-4.783903571006517,-6.151361774868404,-4.815385191820132
C1orf162,-3.5510629156296334,-2.4061037827105483,-2.110236837452415
C1orf174,-15.499709426029051,-26.192293750330403,-20.283578559013044
C1orf198,-3.778004925390296,-7.533274393918404,-7.646141415483104
C1orf21,-8.742933102152794,-5.76509719948516,-9.946827336105551
C1orf216,-3.442555083244881,-6.489018391427472,-2.594911931460504
C1orf35,-1.589149735194324,-4.609812559035237,-4.778858693199002
C1orf43,-26.420416447674217,-37.30936722211568,-33.6259880608371
C1orf50,0.0,0.0,0.0
C1orf52,-12.724387292123296,-16.41695860631992,-18.08845924216288
C1orf54,-1.20850296221893,-1.6480817925681766,-0.4215366091890979
C1orf56,0.0,0.0,
C1orf74,-2.3289563885777755,-5.562205083680196,-4.925779583510962
C20orf202,0.0,0.0,0.0
C20orf96,-7.427697135859026,-6.827303721588201,-8.269188071836926
C21orf58,-8.168603655279497,-6.648918435483606,-10.636031389946774
C21orf91,-13.774838034070587,-18.051454648174023,-14.682181327763717
C22orf23,0.0,0.0,0.0
C22orf46P,0.0,0.0,0.0
C2CD2L,-4.890319415469126,-6.60835591602004,-5.832198088349443
C2CD3,-6.776096828971281,-6.948342753502408,-6.416850465928599
C2CD4D,-1.571761430731217,-1.574788484188618,-2.944826198612852
C2CD5,-19.462645791255767,-17.64199265211617,-21.67391211809361
C2orf15,-0.8799666381544479,-0.5547738020335015,-0.117898527250628
C2orf42,-4.603833417661076,-5.211594588714287,-3.5457694520081744
C2orf49,-4.966599895612717,-7.400084289866861,-9.291411901165487
C2orf68,-13.82086571556917,-13.267770366245829,-17.468358315706414
C2orf69,-10.030298214474485,-11.901538508924505,-11.205761574664391
C2orf74,-11.007291424697252,-12.023431252770962,-14.873782520101912
C2orf76,-5.0770446916714445,-6.935543356051345,-6.139593315758135
C2orf88,0.0,0.0,0.0
C3,0.0,0.0,0.0
C3AR1,-6.018501295516577,-2.491920047726216,-3.368575098987653
C3orf18,-4.888177063779533,-3.160315415245762,-5.912005456209855
C3orf33,-3.366301769669397,-5.923579847412356,-4.419839393220836
C3orf38,-11.674204206851844,-12.365962951049124,-11.892516597863754
C3orf52,-5.495550955941704,-6.500598815844897,-6.583722727878541
C3orf62,0.5382007360369089,-2.5079313968287456,-2.973331992713439
C4BPB,-3.616285336943244,-1.8801077812876408,-3.919701258266213
C4orf19,0.0,0.0,0.0
C4orf3,-26.967225953938986,-25.224883106081418,-22.49094472908784
C4orf33,-5.902549174098662,-3.000707452592616,-8.666508469708509
C4orf46,-5.625931041473686,-6.209419476044298,-7.778314433284975
C5AR1,-0.4836377801531026,0.0423825753337771,0.1255621029818211
C5orf15,-9.71532541821667,-13.021132506177956,-11.52794525434917
C5orf24,-4.136344409267279,-6.609078633550839,-8.207328987145535
C5orf34,-4.550834242341336,-4.396159014984907,-6.670946395906824
C5orf58,0.0,0.0,0.0
C5orf63,-4.076707224959132,-3.8344244054333534,-4.756658567971085
C6orf120,-16.35629809252488,-20.466297590677364,-18.50969781477896
C6orf136,-14.734854253990012,-18.47881470028493,-17.16777159994791
C6orf163,,0.0,0.0
C6orf226,-8.144406274642298,-7.308504025175798,-7.197341461439692
C6orf47,-7.687263677899219,-7.448965501245807,-6.921156324975277
C6orf62,-4.084354301455301,-6.037070749758317,-4.428260622256487
C6orf89,-10.087093743682434,-9.034951323921096,-9.04881683926055
C7,0.0,0.0,0.0
C7orf50,-2.1509200005019062,-5.0570424320384015,-2.8518281222184445
C8orf33,-13.197016611781953,-24.49845336823674,-15.66325953203133
C8orf44,0.0,0.0,0.0
C8orf58,-2.240944885879676,-3.055803615038774,-3.16739363065964
C8orf76,-13.413973487203664,-16.89477015709037,-16.253542117289825
C8orf82,0.0755540702309187,0.2089375991823869,0.0198877050029786
C8orf88,-3.490451073501064,-2.355667365472437,-4.469815924261582
C9orf40,-4.494252647102245,-2.009605349363652,-4.857722720031082
C9orf72,-8.542482087815236,-4.40351083903582,-12.754283992162058
C9orf78,,-6.3822906914290485,-4.720818286337504
C9orf85,-9.73125630446317,-9.428173637173266,-11.649027613773884
CA1,0.0,0.0,0.0
CA10,0.0,0.0,0.0
CA11,-2.6657735810811465,-3.6465422659435904,-4.736089078532058
CA14,0.0,0.0,0.0
CA2,-2.1867665296524,-3.647946292159078,-3.3791035700708925
CA5B,-9.243631436332564,-1.678401060011547,-7.300316447061105
CA6,-6.49002021486344,-0.6725486202689005,-3.1048141347190508
CA7,0.0,0.0,0.0
CA9,0.0,0.0,0.0
CAAP1,-6.59170044937321,-10.569610864951429,-8.975337065844453
CAB39,-16.870475275863622,-15.983469072568257,-18.54453054108936
CAB39L,-1.551724502312816,-0.1302065898141725,1.1439812702686465
CABIN1,-4.684081582464363,-7.663605453317666,-12.205210196362742
CABLES1,-1.020634765144218,-2.217144325125989,-2.7789452410651427
CABLES2,-8.610457379399413,-6.084045935939011,-6.910381038800055
CABP4,-1.2234151013097196,-0.4174215478128656,0.9133407902296832
CABP5,0.0,0.0,0.0
CACFD1,-1.86821212637255,-0.6631311768250172,-0.7391769940121277
CACHD1,0.0,0.0,0.0
CACNA1A,0.0,0.0,0.0
CACNA1C,0.0,0.0,0.0
CACNA1D,-0.5673554603685651,-0.2299506350069164,-1.75790471981396
CACNA1E,0.0,0.0,0.0
CACNA1H,0.0,0.0,0.0
CACNA2D2,0.0,0.0,0.0
CACNA2D4,-1.1876745877437571,-1.007098013956637,-2.004466585313329
CACNB1,-4.849262702316485,-5.5021255928244015,-5.811984604071508
CACNB2,0.0,0.0,0.0
CACNB3,-3.8650913508988567,-2.70033536251238,-6.1622923749510505
CACNB4,0.0,0.0,0.0
CACUL1,-15.332372355984267,-18.958484747535028,-15.72420912815411
CACYBP,0.0,0.0,0.0
CAD,-3.321965567178737,-5.493505970429713,
CADM1,-2.088952321499684,-2.3852288212052564,-2.7790734342400856
CALCB,0.0,0.0,0.0
CALCOCO1,-12.695073988263523,-7.865133222488378,-9.935665841863326
CALCOCO2,-17.490058960424374,-13.131464260901431,-16.94831862645223
CALD1,-0.5036887053689674,-1.3902537572265905,-1.023118681554024
CALHM2,-20.44564807151664,-6.79741720007891,-13.562860627036434
CALHM6,-6.328300345558903,-7.252596517941792,-10.60886641518653
CALM1,-34.06883821325379,-27.14423993363542,-33.332128365639726
CALM2,-26.05099612437272,-39.85131036313265,-32.477942421171285
CALM3,-20.081827478479905,-21.21353254532601,-22.01225246311792
CALML4,-2.3166200635937515,-1.6564285182929586,-0.0747767680717897
CALML5,0.0,0.0,0.0
CALR,-10.596255189949249,-13.338884032828448,-14.180284100899131
CALU,-17.138634952666347,-22.50562506918003,-22.50948101759889
CALY,0.0,0.0,0.0
CAMK1,-3.6453065367617503,-7.349514021730594,-10.879698110229633
CAMK1D,-3.585906432278354,-3.678452065871252,-3.634394932629853
CAMK2D,-11.635256852616417,-17.228252869865138,-16.32082830693657
CAMK2G,-17.415907248872124,-11.451980561189869,-14.64135085804309
CAMK2N1,-1.057997649807417,-1.5283190874309347,-1.4100726968860116
CAMK4,-16.59925856485672,-14.733165406691416,-13.49424752015973
CAMKK1,-2.9423463058703896,-3.7491969796766815,-3.233878965657421
CAMKMT,-15.70488912815518,-15.499966243397855,-17.387259536909653
CAMLG,-3.583016645202451,-5.655634673203672,-5.244410289064424
CAMSAP1,-3.249822191467372,-6.240119553261474,-3.601623217292971
CAMSAP2,-2.8803995481486586,-4.133934536778462,-5.698940314706808
CAMTA1,-20.333475661572383,-25.73684688424217,-26.821377718836608
CAMTA2,,,-3.658683045226181
CAND1,-30.867383544344182,-40.10763809249842,-41.21398806461617
CANT1,-21.340482767940625,-22.401875342731227,-19.90195544618768
CANX,-15.934264741571598,-20.90710286199075,-20.2810146150274
CAP1,-6.555670063201558,-5.394785636688769,-5.641633550617785
CAPG,-3.435838555691613,-1.3539752912848406,-2.7509256124365864
CAPN1,-23.038111367401715,-12.84624927048334,-20.96806061610011
CAPN10,0.0,0.0,0.0
CAPN12,-2.537290544992833,-0.2763544031871405,-3.115476700569682
CAPN15,-9.07230844417368,-12.22261711132294,-9.372776914668956
CAPN2,-43.70378205942566,-23.046702992499487,-30.38777226118562
CAPN3,-1.4474457847811195,-0.2416927447404968,0.4777497747117653
CAPN5,0.0,0.0,0.0
CAPN7,-5.653092502126552,-5.421599854565322,-5.209783209353274
CAPNS1,-33.32395982708416,-27.19807710327504,-33.4262073431289
CAPRIN2,-3.2714084058887134,-2.631734323491558,-3.925229221518421
CAPZA1,-23.02381926074684,-21.86689575262942,-20.40975254159529
CAPZA2,-18.5281228198293,-23.0881019437932,-22.28778538957572
CARD11,-6.137259960656962,-4.461677015374857,-3.139418908453909
CARD16,-6.50697386280701,-2.5586345591470225,-3.3774062521731145
CARD17P,0.0,0.0,0.0
CARD19,-19.317090683256925,-16.01785456786359,-22.86541548778348
CARD6,-7.416949357840456,-5.093588114556797,-4.811948638380502
CARD8,0.0,0.0,0.0
CARD9,0.0,0.0,0.0
CARHSP1,-22.648385432667887,-13.197124456823518,-22.44460089355586
CARM1,-18.246761920319457,-26.259583190371064,-23.69686386673281
CARMIL1,-3.610738845724202,-2.705154862010485,-5.798447759438778
CARMIL2,-16.385385421946705,-17.935612295155313,-12.82814262664952
CARNMT1,-18.122532926842823,-25.21973326786357,-23.63959221146031
CARNS1,-0.7591619181444295,-0.9114690994491792,-0.9512094652288964
CARS2,-10.742532626660346,-14.292667475654524,-8.689248628194793
CASC3,-15.973153517042563,-20.55603999544314,-18.0067792371179
CASD1,,-5.317201472610215,-3.763389670380495
CASK,-6.129131161875126,-5.924443812540303,-7.659112874038777
CASP1,0.0,0.0,0.0
CASP10,-12.539118922378822,-7.148525893339012,-12.472743180123729
CASP2,-18.018114707117093,-16.556524975133076,-15.16136508825022
CASP3,-34.568871487842785,-37.32787045085588,-36.98373934184033
CASP4,-9.560533500012694,-8.599286623624568,-9.47769012503075
CASP6,-8.06440554008379,-5.086386452424014,-5.513097605468648
CASP7,-15.566224625614526,-13.246315904325495,-12.912317101699353
CASP8,-8.910386941073705,-6.437033317165325,-11.896330278580562
CASP9,-12.185885956616064,-8.545609127523461,-14.6888297222435
CASS4,-3.930277554362396,-4.714709457256311,-4.001467919083382
CAST,-3.0189813824471776,-3.677838099100159,-7.264687014608235
CASTOR1,-5.885972400688368,-3.4363192904356263,-6.171065310068405
CAT,-14.064130291992784,-8.896354467143563,-19.17730106168413
CATSPER2,-0.9004851378203781,-0.5798387088424563,0.1876393903614244
CATSPERB,-2.4366897682537223,-0.3907411165623372,-0.0165425117743735
CATSPERG,-2.890175615232996,-1.21018350577689,-1.9939062824305287
CAV1,-0.4473852163175117,-0.6731342771812965,-0.5239317690057245
CAVIN1,-0.7211332377794588,-1.3356719036883955,-3.191023847677059
CAVIN2,0.0,0.0,0.0
CAVIN3,-3.034980215007365,-7.249939391991514,-6.764117695682772
CBFA2T2,-9.496716206799931,-7.419189214481845,-10.284503418550791
CBFB,-11.023058702692635,-11.58689385438696,-9.898467446317564
CBL,-10.158108982575296,-10.99393738376948,-11.368070425264897
CBLB,-8.11846512482788,-15.991721461146271,-9.007928311080953
CBLL1,-10.162322832789275,-9.147561531274714,-8.099260083367888
CBLN3,-2.8607049811974883,-2.675376292001274,-4.050010125414339
CBR1,-15.122843584657868,-19.76311372444736,-17.846766501760175
CBR3,-9.13779198041732,-7.042421228956079,-12.073204204289995
CBR4,-9.142464548673178,-10.679311047079606,-13.536048378753344
CBS,-2.688154315340064,-2.26844976249642,-11.850620869381435
CBX1,-6.399129159908637,-5.982101822140961,-6.1996220421588095
CBX2,-2.321070044215083,-2.503275060485977,-2.9213162457610733
CBX3,-25.53139905996048,-40.81175971122617,-39.11242647536243
CBX4,-4.79882922140993,-4.6228733710918055,-5.700312383874024
CBX5,-24.14792862544581,-25.194838194437885,-27.487232894414788
CBX6,-10.82406643658031,-17.540077824831897,-14.397136644242606
CBX7,-1.879013135990232,-1.88913550775155,-1.9364074853765656
CBY1,-5.150561555202222,-4.860801780156887,-7.465713900757207
CC2D1A,-6.57352142634038,-6.134980004380654,-5.342597582362138
CC2D1B,-12.900065560781645,-12.002348253677978,-8.893661184541193
CCAR1,-2.355065161654488,-2.8554358302338687,-2.545276266837313
CCAR2,-22.48892025022068,-22.34122031291285,-10.970577598573191
CCDC102A,-13.537057886204812,-13.18415440020261,-11.416119928675672
CCDC102B,-1.5991986575061174,-1.004948975115575,-3.2649975909793336
CCDC106,-6.222439814419948,-5.654677143106433,-5.536310654028288
CCDC107,-13.83663330980298,-12.60240840726279,-7.712863742775156
CCDC112,-5.91045148135493,-2.437679959118961,-3.253329918317176
CCDC117,-12.843507199489103,-15.295000863698178,-15.834932927209575
CCDC12,-1.192410069963385,-3.067652134376165,-2.545579471246024
CCDC120,-2.7135236411713413,-2.859949030834464,-3.111185091487271
CCDC122,-0.5744704769012102,-0.9982739909962248,-1.0679368494465724
CCDC124,-18.416047617966942,-35.886070806603875,-30.73610449983061
CCDC125,-9.607058151215254,-11.456787128894408,-12.166786374617264
CCDC126,-6.198475748406456,-6.258639872331067,-5.902671033384765
CCDC127,-9.77802518544018,-11.68463789554205,-9.103686654459544
CCDC134,-11.991647176029344,-11.319429070011696,-11.949429364211191
CCDC136,-2.910743835161654,-2.100040415795628,-3.228046886573756
CCDC137,-3.731108396423785,-4.84849017755155,-2.4376609353755554
CCDC138,-11.149569040068924,-14.676485042112624,-13.419315790061384
CCDC14,-10.42320470298494,-9.820733068843593,-14.306322751495031
CCDC141,-3.4689573195844927,-2.1596494077766804,-4.43169872375608
CCDC142,-1.7564205136100686,-1.9450728735512155,-1.4203356752949932
CCDC144A,0.0,0.0,0.0
CCDC15,-9.065933596982765,-5.972357507676742,-8.54806708318889
CCDC150,-4.434247604857689,-5.670436234343921,-6.627324590718777
CCDC152,-5.724758456095833,-5.419577618509818,-6.0188776998460165
CCDC154,-0.5443986266262268,-0.4635498696997002,-0.4187380150943641
CCDC159,-4.278947013711109,-4.3119793158978,-6.025145507003481
CCDC167,-17.294819175962857,-17.950614301328695,-22.70500945115797
CCDC169-SOHLH2,0.0,0.0,0.0
CCDC171,-3.886677989804482,-4.117077665758818,-5.255520157922445
CCDC18,-8.736037898328092,-9.825138207458007,-13.455108782468225
CCDC180,-2.8203568976419544,-1.877541116530308,-2.0998598571425395
CCDC184,0.0,0.0,0.0
CCDC186,-15.60938879846702,-13.092136421040346,-14.037825545005145
CCDC191,-4.156337704751144,-2.107796094198031,-2.3389168146657484
CCDC22,-9.396149072804024,-8.506454219949003,-8.443440260152347
CCDC25,-8.434723631103346,-10.387092143124011,-11.025590317473624
CCDC28A,-3.3827167418534567,-3.722443280813052,-5.5645492823558245
CCDC28B,-2.8245336581516707,-2.320589298615158,-3.953929488787609
CCDC30,-3.680105372661498,-2.394375358060604,-2.6519392618378097
CCDC32,-19.26691666271892,-18.4605479082092,-21.9436572343303
CCDC34,-12.71554772510207,-11.668533640789896,-18.055979981606537
CCDC39,0.0,0.0,0.0
CCDC43,-11.670501007649548,-15.933031264533511,-13.20893143032076
CCDC47,-25.49896481961783,-38.13174504973683,-37.15910847905435
CCDC50,-3.679839651499975,-5.089878715791052,-5.517971530652676
CCDC51,-2.817216445769263,-6.512820632106029,-4.625435391990762
CCDC57,-3.0320383749806785,-3.893529835743186,-3.264561607159089
CCDC59,-6.090788576936993,-8.276434449434428,-7.417647827170898
CCDC6,-8.199733197640803,-15.445445210213236,-9.368846685304602
CCDC61,-14.17489359750627,-14.88092970793228,-16.33594805411867
CCDC65,0.0,0.0,0.0
CCDC66,-11.996992570786212,-13.744177404909111,-10.143826927320154
CCDC69,-19.589619778000973,-11.210194405795027,-13.597273473376086
CCDC7,-10.115792973737504,-7.359825753197298,-10.169275554017538
CCDC71,-5.513704947078439,-6.740700155920578,-5.597605354387834
CCDC71L,-6.428685826539138,-9.4060664682108,-7.858873714511548
CCDC77,-2.7598402033070606,-2.9139892340822344,-4.611201844492872
CCDC78,-0.8674002336983666,-1.3858347919928469,-1.1132496739376807
CCDC82,-13.992034688452293,-11.256900032038198,-13.786147670801984
CCDC85B,-14.0439033933825,-21.41448730188599,-16.637558589718648
CCDC85C,-4.773072986318425,-5.160412338569012,-4.584143037602075
CCDC88A,-2.57768539185286,-1.6255422700214894,-3.1786101002449096
CCDC88B,-7.017269575825798,-9.120114158843252,-9.424514906165122
CCDC88C,-13.87785298022969,-11.502250925727465,-9.163398570048075
CCDC9,-7.758700682535357,-10.72250820496695,-10.268239708253796
CCDC90B,-19.0084979143334,-19.521857601216293,-17.789517305761287
CCDC91,-14.223979127630775,-13.05078692901363,-11.686289006143149
CCDC92,-10.655711953191693,-5.955639968870212,-5.8015240028436805
CCDC93,-7.11295221473698,-7.573015298196775,-6.586818760223952
CCDC97,-26.4765547045853,-19.466084096356862,-18.17521849296404
CCHCR1,-12.36604657604775,-11.602031399237251,-17.682439017398696
CCL1,-1.2971666032301,-4.146702621965911,-3.0874686446278905
CCL18,0.0,0.0,0.0
CCL2,0.0,0.0,0.0
CCL20,0.0,0.0,0.0
CCL22,0.0,0.0,0.0
CCL25,0.0,0.0,0.0
CCL28,-6.265427391768079,-5.041436938721191,-7.393159380268456
CCL3,-2.6710840198938626,-3.6538148718050096,-6.738683853886559
CCL3L3,0.0,0.0,0.0
CCL4,-1.6716927155163743,-4.692474536786064,-7.3355798531798415
CCL4L2,-0.7904173036448683,-2.551533694007102,-2.2995449813407527
CCL5,-7.9897286817799715,-4.7177891307232365,-7.641125768331567
CCM2,-7.011520679180939,-10.59189494622183,-10.199726085413706
CCN1,0.0,0.0,0.0
CCNA1,-0.8524183032899723,-1.2632097015769066,-4.6895747670529415
CCNA2,-5.351242963477848,-5.232565427559492,-11.993883535876504
CCNB1,-4.52321589177498,-5.949813585273813,-15.40645395152644
CCNB1IP1,-7.551180683047657,-10.037783781772058,-13.40695747267222
CCNB2,-8.97487231022645,-7.382999749989359,-20.739162867277333
CCNC,-31.16137177899652,-41.36951285831497,-43.159386311488575
CCND1,0.0,0.0,0.0
CCND2,-22.060438492731155,-26.17590141254648,-23.68555970403744
CCND3,-13.063028695021591,-11.349196307659124,-18.42962581714094
CCNDBP1,-24.965830669153405,-18.83836453302918,-25.780918548699795
CCNE1,-10.401509129821212,-7.238611807195991,-6.712842155467265
CCNE2,-3.634138960184992,-1.8667218426276229,-5.249523661609467
CCNF,-13.120773524094185,-11.953050924377877,-16.599356694948007
CCNG1,-18.027353300668143,-11.9309552413246,-25.410163048467
CCNG2,-8.137189293970449,-3.40739778611536,-12.706480962136718
CCNH,,,-2.015175129380455
CCNI,-27.236141849133325,-26.62115502862839,-30.40444791985027
CCNI2,-4.756727163777716,-6.918833047988352,-5.584443712931542
CCNJ,-5.40038989045955,-9.236526957392996,-6.858083660941465
CCNK,-8.350795565435424,-12.016829254914038,-8.161654844599155
CCNL1,-15.095676440182896,-15.44340976076699,-15.361803664960078
CCNL2,-3.617416764563232,-4.831255202193766,-4.206143581190251
CCNQ,-6.624950761971538,-9.525613340784812,-5.609985370723356
CCNT1,-7.763390091661392,-9.707723910795815,-9.05721014377082
CCNT2,-9.771152597733945,-10.447436025320291,-8.634759124000098
CCNY,-15.0012056202582,-18.03031715705377,-16.521013723333052
CCNYL1,-7.125250878754016,-7.201845606322087,-6.864639430059698
CCP110,-10.143306336681055,-10.95254520916427,-12.458103712189374
CCPG1,-11.907392851763568,-10.53043688192562,-13.686045337666986
CCR1,-2.3722189710198127,-2.374265804974206,-4.466149139170714
CCR10,0.0,0.0,0.0
CCR2,-8.672087718180373,-7.025409808816682,-8.06929639058816
CCR4,-10.184477483402066,-11.087061379957031,-7.181038330737882
CCR5,-12.344903255870616,-8.204770520852172,-4.72659669689024
CCR6,-1.56764981999476,-0.1703855022258541,-0.5583746402130825
CCR7,-5.814441952352944,-11.522884455378335,-11.210428486936127
CCR8,-3.741331376133764,-3.7426501414821054,-4.740126779068834
CCR9,0.0,0.0,0.0
CCS,-4.587666420849623,-4.146947658007219,-3.988017329219729
CCSAP,-5.41426518484491,-5.929189356187108,-6.054821317071205
CCSER2,-33.70161335206193,-26.82542310918195,-31.842258466557187
CCZ1,0.0,0.0,0.0
CCZ1B,0.0,0.0,0.0
CD101,-3.944492449995055,-2.7052340939337363,-4.691220458813114
CD109,-9.250107222708603,-16.879175992380638,-12.068112214978656
CD14,-0.6904867677417756,-0.3660594691845982,-1.2585176433328806
CD151,-7.491842898545407,-14.88863530045944,-10.9854266705936
CD160,0.0,0.0,0.0
CD163,0.0,0.0,0.0
CD164,-18.030420846620952,-21.797750883947906,-19.0968230016435
CD177,0.0,0.0,0.0
CD19,0.0,0.0,0.0
CD2,-30.14123800279724,-50.578725404681904,-40.504026954392685
CD200,-3.235009913811205,-12.5155058507682,-10.031917439863582
CD200R1,-7.77129775651883,-5.804349146783066,-6.242180132483267
CD22,0.0,0.0,0.0
CD226,-13.79217679830081,-13.20226525490241,-9.26897362226939
CD24,0.0,0.0,0.0
CD244,0.0,0.0,0.0
CD247,-13.262547822993652,-11.933472010237974,-8.466475121091358
CD248,0.0,0.0,0.0
CD27,-20.088535833266228,-16.541023209220803,-14.085444862095176
CD274,-8.437729479337362,-13.196582436494383,-7.600914391240054
CD276,-0.4701218756592647,-4.512522279607,-5.84902415496994
CD28,-24.968152124245503,-22.40595141825408,-18.47592015820881
CD2AP,-22.086053168393395,-24.93782506723449,-23.15535154758189
CD2BP2,-8.03015405078509,-9.694782223338684,-7.503505642684695
CD300A,-6.383387925002045,-4.164719114745998,-9.73601105064702
CD300E,0.0,0.0,0.0
CD300LF,0.0,0.0,0.0
CD302,0.5012487823730156,-0.855087427660921,-1.361917341331442
CD320,-14.9275691632332,-27.45042594277252,-17.794153114563247
CD33,-1.9174862083451147,-2.8078788501465146,-4.253216848359694
CD36,0.0,0.0,0.0
CD37,-19.43126085429917,-15.953268215079028,-20.3202646934008
CD38,-6.706269064259821,-15.398202080303442,-13.155742665535255
CD3D,-17.42950750731973,-14.856732152029188,-2.4576415770233297
CD3E,-20.8798633954008,-17.891807119280895,-6.924726721158388
CD3G,-17.48835281438475,-12.164764217189468,-8.88429025068251
CD4,-23.315914917716373,-25.19773735865263,-32.58084817768383
CD40,-0.5271013801878285,-0.951775307140264,-2.18573063075371
CD40LG,-14.982339170943552,-17.299601891423638,-16.459797383158055
CD44,-18.41128343937752,-19.877111590371086,-18.5662827559602
CD46,-13.40298132581491,-17.175450073745807,-17.910232179075578
CD47,-40.68802872791934,-24.94997633254302,-35.775138372956874
CD48,-24.22893862195172,-31.035408793526404,-32.815353991721594
CD5,-24.710035021967737,-20.05923062320436,-27.804247897441144
CD52,-41.71792037549773,-33.33369672725104,-29.167697944160977
CD53,-34.6015466218007,-24.16306249439507,-26.699242754997805
CD55,-25.862392474773124,-31.305922665263168,-25.969524466280085
CD58,-17.933724006304782,-20.570447068728026,-16.98716369880161
CD6,-23.266122277161703,-26.752529688692803,-17.654149038272433
CD63,-7.292739130102232,-10.270154831124502,-7.293386366046352
CD68,-2.515190252343041,-2.302060439274258,-7.968511568656772
CD69,-9.7583997225244,-14.832414671890758,-13.109697490322956
CD7,-15.39009455704957,-21.64099933713329,-21.512186281075167
CD70,-10.60421801006143,-11.547036123213127,-15.03113035393045
CD72,-1.8135149835885345,-2.8177393772331865,-6.145902302803149
CD74,-14.556642463600888,-13.405436411751502,-15.102848356086298
CD79A,-2.3330247897008145,-1.0806122346997282,-1.4514387916203548
CD79B,-14.079839383809023,-11.493782611994057,-15.868917969931829
CD80,-14.14930713591191,-11.65006455614848,-15.85401955625872
CD81,-13.614820591943488,-21.19377394842916,-17.08846688990662
CD82,0.0,0.0,
CD83,-5.323255304759319,-16.422673927909326,-13.388922948158498
CD84,-6.762980339495633,-6.66137747236339,-5.997441798671838
CD86,-0.82436547572047,-1.298747783007369,-0.7409650651961682
CD8A,-0.4326541790190317,-1.5325042414959094,-1.6568828173831305
CD8B,0.0,0.0,0.0
CD9,-5.591052600711892,-4.2921018507967785,-3.968621433931624
CD93,-0.1622588906178622,-0.0622675617156094,-0.8395597586387853
CD96,-27.76992167635113,-22.04258844280168,-18.462670084851503
CD99,-19.32489288287372,-27.64802453710552,-22.90140736163528
CD99L2,,-7.510804389007405,-7.205992355611798
CDA,0.0,0.0,0.0
CDADC1,-6.940583275865983,-6.615827250434641,-8.197202311435294
CDC123,-12.413065432162748,-21.36799293587221,-13.200839394157956
CDC14A,-12.2505992351642,-7.928355745207961,-10.570300862432838
CDC25A,-17.90464634368572,-25.857185200913573,-30.83473702276173
CDC25B,-18.45535731798765,-9.793112612801773,-9.88138231298644
CDC25C,-8.898406772604513,-6.232866980196497,-14.367417801665002
CDC34,-15.463316702426129,-17.734521831576174,-18.072662070881645
CDC37,-0.9589771724841368,0.3575420874876214,0.7791149076118765
CDC37L1,-12.243334302518026,-13.853417058962656,-12.608094177576003
CDC42,0.0,0.0,0.0
CDC42BPA,-2.745996529819668,-3.244639800216311,-4.899672929977437
CDC42BPB,-0.8655684054020151,-0.8896248626242217,-1.9611330872230488
CDC42BPG,-2.299317350125813,-0.6300397664009982,-0.8363360279631701
CDC42EP3,-8.472333452274537,-8.658212662967296,-9.7490421270037
CDC42EP4,0.0,0.0,0.0
CDC42EP5,0.0,0.0,0.0
CDC42SE1,-24.25970967749959,-18.476720390034824,-17.00073765731678
CDC42SE2,-6.85488882777541,-9.84390045516063,-5.089551652229209
CDCA2,-8.535698407129082,-7.840907679720979,-12.125497596431854
CDCA3,-9.669195103152637,-7.270898533934929,-10.58410108059996
CDCA4,-7.059578242968967,-8.819793198158026,-8.53786075532333
CDCA7,-15.995076355644851,-17.556250733430016,-17.766316829212997
CDCA7L,-14.283732670038136,-25.253205120569508,-21.93999547426956
CDCP1,-2.892241812489422,-2.73762744755825,-2.706304865480347
CDH1,0.0,0.0,0.0
CDH23,-0.8126717446001804,-2.1976858034258147,1.048587223759108
CDH24,-3.468924140985984,-2.753116425234129,-3.4043887030176547
CDH3,0.0,0.0,0.0
CDHR5,0.0,0.0,0.0
CDIP1,-9.296050504722428,-12.291017675015206,-12.271383947740356
CDIPT,-13.335640574094413,-10.862685771002896,-6.281445700922431
CDK10,0.0,0.0,0.0
CDK11A,-3.576458250679304,-4.947932062161929,-4.453104260193688
CDK12,,,0.0
CDK13,-13.990399292073818,-16.715302548926637,-14.615639098431886
CDK16,-13.27345203270958,-13.210694851295374,-15.233898614675262
CDK17,-10.756903349486224,-13.136128803031449,-9.446740258609934
CDK19,-9.329826914550695,-7.236740353684807,-9.443995251153536
CDK2,-13.331591490534116,-12.1990678824926,-21.88494718232642
CDK20,-1.2186505948411022,-2.929488965837713,-1.1894177132095247
CDK2AP1,-10.21198607898213,-14.765827926504535,-18.412954915585875
CDK2AP2,-11.709745070719716,-11.12954431409296,-12.031527711194263
CDK4,-16.989606944809452,-30.583403206677083,-25.320419491452945
CDK5,0.0350671059314574,-1.0636439307153205,0.4129557939748481
