variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
AKAP11,14002.351577836485,-1.0711813881205898,0.09893425947983941,-10.82720377907991,2.5584914846621805e-27,2.9070859494474025e-25,Th17
VPS37B,3123.837683990592,-2.1966808487000535,0.202979834437381,-10.82216297391713,2.703212792163316e-27,3.0370140122293253e-25,Th17
MAPK11,1733.1703163629086,2.537087170519707,0.23527547068434596,10.783475060702585,4.120200783560149e-27,4.5775430705353255e-25,Th17
OSBP2,2031.9216070349885,2.8627269027078865,0.2662861078356366,10.750567973583083,5.889781564948134e-27,6.471640205265537e-25,Th17
TANC2,1345.8362739839959,3.3213260132954656,0.3094555724332852,10.732804024757067,7.13962257843693e-27,7.75968327845553e-25,Th17
CYTH3,520.0637288978254,1.976845851489721,0.18522663979607285,10.672578489066957,1.3677719083780127e-26,1.4705754098786827e-24,Th17
PFKFB3,20923.22926720569,2.3144764603310097,0.21777955266009819,10.62761141741968,2.217183101544186e-26,2.3584695566319485e-24,Th17
ELOVL6,2681.4551524157196,-2.496155271259518,0.23758723171455012,-10.50626859552171,8.082863198771311e-26,8.507426223633088e-24,Th17
PRG4,2940.2202601200756,4.545814726858748,0.43309599244898933,10.49609048828629,9.003205687900561e-26,9.324313337598334e-24,Th17
PCSK1N,330.1670495477941,3.6826078159951847,0.3508699802022202,10.49564802857387,9.045488486319015e-26,9.324313337598334e-24,Th17
CCR2,11889.503402897712,-5.95468087289594,0.5674620688794711,-10.493531108879655,9.250527114805638e-26,9.438369451116487e-24,Th17
RET,261.02741665117054,3.891135879423983,0.3710135164051546,10.487854774473446,9.823337041232205e-26,9.921570411644527e-24,Th17
ALKAL2,349.7487900715243,7.266547156046022,0.6954035579612913,10.449395998705121,1.4746134025984715e-25,1.4744659412582117e-23,Th17
EFR3B,220.96398035103857,6.169544899311931,0.5934051468020539,10.396851009062695,2.562622568637194e-25,2.5369963429508222e-23,Th17
IFIT1,16179.812807599688,-4.665024980413958,0.44915689477425597,-10.386181387148863,2.8659884368304464e-25,2.7960882769032215e-23,Th17
TUBB3,2214.907799327747,4.251267169328049,0.4093382354561998,10.385707469008096,2.8802589511054287e-25,2.7960882769032215e-23,Th17
IFIT3,35378.11709841133,-4.46647877953793,0.43106723232156213,-10.361443516555864,3.713153750228642e-25,3.5699831104361724e-23,Th17
RXRA,1191.634737047748,-4.3952870420295564,0.42544593211734777,-10.331012028144709,5.101943046313007e-25,4.858507478103215e-23,Th17
MX1,61547.771625279296,-2.9296783984846377,0.28361799931920323,-10.329663157899143,5.174196055849972e-25,4.880828902117346e-23,Th17
IFITM1,1895.0831922932332,-2.5385235891346474,0.24592737106881385,-10.322249118111923,5.5898147612048365e-25,5.223603532456744e-23,Th17
DIXDC1,2564.974315586909,2.802359217541037,0.2718956522636555,10.30674523189362,6.568838589671784e-25,6.08164972760446e-23,Th17
IRAG2,2970.089485914941,-1.1492295252074904,0.11163484452105814,-10.294541369569485,7.457409444965284e-25,6.840975875248429e-23,Th17
SEPTIN8,6261.506079819423,-1.8785018454500797,0.182975828680451,-10.266393430198342,9.986863223464643e-25,9.078058670129361e-23,Th17
CCR3,914.7957618898008,-6.706722697741349,0.6549186707471529,-10.240542829677,1.305020954601393e-24,1.175576984239579e-22,Th17
FAM169A,1111.2180035496747,1.7496746983445435,0.171450615602626,10.20512345315688,1.880818150454949e-24,1.6791339898570564e-22,Th17
MYL9,801.838550771304,2.350659527911748,0.23066642856066108,10.190731016124296,2.181178403823277e-24,1.9300533504273404e-22,Th17
BCL6,1930.8014592209863,2.674385935918846,0.26258439296779346,10.184862495795267,2.316872021921531e-24,2.0321406444906482e-22,Th17
SIX1,728.7403808587703,-6.940355163845194,0.6826388760856998,-10.166949769461839,2.7849337197092823e-24,2.4195665314810055e-22,Th17
HCAR1,107.49398482724169,-4.595624265891764,0.4520501866088428,-10.166181548042008,2.8069778743053967e-24,2.4195665314810055e-22,Th17
SIGLEC12,326.6458226992481,-4.985606843889849,0.49222851821103586,-10.128642814133622,4.1233262155981425e-24,3.523858019638105e-22,Th17
RASL11A,750.264605791249,3.377938840982786,0.33376208894168685,10.120798475626035,4.467559341841588e-24,3.785688632124918e-22,Th17
IKZF3,14672.16402687081,2.9201857147653008,0.2893079860227683,10.093692037023423,5.89111598749053e-24,4.95002258478301e-22,Th17
TGFBI,1085.8100741384756,9.017662990067368,0.8970808706852146,10.052229720581863,8.981191371904432e-24,7.483577710639368e-22,Th17
PLA2G4A,848.0160908996397,-4.868735697082278,0.48510746304498026,-10.036406503667493,1.0544575130914461e-23,8.713653449092042e-22,Th17
FLVCR2,464.8760890093943,3.326768043828082,0.3330521988933353,9.988728658397259,1.707576828411667e-23,1.3995131727285456e-21,Th17
SIPA1L2,230.5347580792324,4.497687622352053,0.4513463073618329,9.965048010786917,2.1676910657991896e-23,1.7621742249533414e-21,Th17
KISS1R,196.65024226878614,4.948841556624747,0.4974031750741541,9.94935658761519,2.5381890202918837e-23,2.0467219366047214e-21,Th17
PTPRK,5074.08860750384,-2.2594553411835996,0.22756943108804592,-9.92864169137648,3.1248309164821324e-23,2.4996147467123875e-21,Th17
CCDC92,5362.97611961333,1.7447440677692416,0.176070778964453,9.909333496624608,3.791670971671328e-23,3.0089617496620327e-21,Th17
KIRREL2,204.87195507806047,4.255035197788805,0.42949329062325026,9.90710516481922,3.877172476316845e-23,3.0525864244639476e-21,Th17
CCNI2,3314.860776631683,-3.723329416154429,0.3762587554413326,-9.895661861176228,4.3472521375096925e-23,3.395951103356204e-21,Th17
RIPK2,660.1032403996139,1.3229636323487808,0.13425701590779013,9.853962740073214,6.589353573694208e-23,5.107515223516929e-21,Th17
LRRC2,580.6644482327514,5.7914304423869405,0.5884580348254468,9.841705099845976,7.443839095764451e-23,5.725457470657595e-21,Th17
HIPK2,7840.383926394762,1.357320253345711,0.13796947774938942,9.837829898951819,7.736147968396241e-23,5.9048659187781694e-21,Th17
SNAI2,78.69332665555977,6.22155073380512,0.633358267641287,9.823114423018474,8.953382533607635e-23,6.782187269207784e-21,Th17
NCOA3,25960.922514309736,-1.5969620884239804,0.16263971146117406,-9.819016979781182,9.324838371488877e-23,7.01045555462536e-21,Th17
CADM1,869.8774495693879,-5.1940235567281166,0.5291047371132575,-9.81662644917184,9.548557694584985e-23,7.125076745384721e-21,Th17
MARCHF9,3659.9909258926027,1.5145833485245606,0.15554152265631663,9.73748567365624,2.0865297469545638e-22,1.54542303257768e-20,Th17
ZNRF1,8540.81162891898,4.090140637555893,0.4205295895479649,9.72616609916192,2.332177074195275e-22,1.714664600358717e-20,Th17
SBNO2,11219.863770334337,1.733858738439665,0.17834028478377803,9.722193393050913,2.42500558791252e-22,1.769900063761846e-20,Th17
RNF217,110.55499211812858,3.832477819501265,0.3946524997391229,9.711018736824542,2.70618651708362e-22,1.96080862205211e-20,Th17
TOX,1228.0438904228818,-3.5867265752156428,0.37155984220814386,-9.653159916044956,4.766391024864996e-22,3.4287153854406544e-20,Th17
IL3RA,1460.2198560289144,-2.756795432726312,0.28584431445767705,-9.644394844643625,5.191649724859933e-22,3.7079503999196054e-20,Th17
ERN1,8843.498661098976,-2.8577431774714124,0.296399342561194,-9.64153008160404,5.338620719740715e-22,3.785877204020384e-20,Th17
PTPN13,93.93181515153013,3.540205830385078,0.3672422749161837,9.639973587444596,5.420192058988649e-22,3.816654957593486e-20,Th17
CAMSAP3,256.9408420981676,2.363993254108484,0.24538425620976495,9.63384240954579,5.753682293879159e-22,4.0231516962585805e-20,Th17
LY6E,111059.51871360959,-1.9022391846165592,0.1974753397057546,-9.63279358045903,5.812730342209351e-22,4.036214631371618e-20,Th17
LZTS1,610.9084019065643,-3.696998239946942,0.3841129070162361,-9.624769624808971,6.284759455437171e-22,4.333883434132157e-20,Th17
RAB32,1795.2548212122642,4.1178414043118865,0.42808858913623676,9.619133769999666,6.638786565843284e-22,4.54665937478541e-20,Th17
PTGER2,21087.19393150753,-5.238761878658728,0.5452377253631606,-9.608216077068773,7.381675544628246e-22,5.02104583474407e-20,Th17
NRP1,541.7962789172675,-4.856402433756756,0.5060372890713422,-9.596926034184191,8.236418509330273e-22,5.56459112667523e-20,Th17
AUH,4435.082513197644,-1.3200722237103095,0.13759966484099162,-9.593571504958009,8.508754171546992e-22,5.710002212167675e-20,Th17
VOPP1,7308.34355535885,1.7502114254839245,0.1830141285860478,9.5632585254806,1.141062626535047e-21,7.606323468482623e-20,Th17
MGST2,5001.495842384999,0.9472810598112891,0.09907964418752448,9.560804013571186,1.1684539205962905e-21,7.737331623869079e-20,Th17
GALNT10,12604.711296785303,1.3451039007866907,0.1409537018836549,9.54287743288188,1.3892318925961559e-21,9.138769535571686e-20,Th17
COL1A2,732.2375708912724,-3.3690675737951836,0.35374427694459126,-9.52402001495249,1.6660639760351445e-21,1.0769870546653869e-19,Th17
TNFRSF25,9356.709226688294,1.3484948362366733,0.141595448633625,9.523574728209471,1.6732210505907307e-21,1.0769870546653869e-19,Th17
OAF,739.4864039358754,-1.2468156243116382,0.1309239589348045,-9.523204419234743,1.6791961699334598e-21,1.0769870546653869e-19,Th17
GMPR,3562.4000972190915,-3.028021736278736,0.3179646973026769,-9.523138140698375,1.6802678320612098e-21,1.0769870546653869e-19,Th17
IL17RB,12630.332250722637,-7.342359984003912,0.7727583397346331,-9.501495624783932,2.0689705566410333e-21,1.3176838596085154e-19,Th17
HS3ST1,295.11735666848716,-3.879841196193506,0.40853260764701493,-9.497017186803879,2.1598840435445292e-21,1.366878515911503e-19,Th17
KIF5A,1192.6186361932782,2.4782216789583558,0.26106753984024444,9.492645774633102,2.2524332317883148e-21,1.416483011613293e-19,Th17
PECAM1,843.1820731351887,-1.8766379135647078,0.19810886927854843,-9.472760711818939,2.725434761568907e-21,1.703226386307969e-19,Th17
TEAD3,89.7249670876798,3.840458459302099,0.4055983669913809,9.468624067176558,2.8355400037720385e-21,1.7610288507898518e-19,Th17
TSHZ2,7880.049748529747,3.872764678095502,0.4098915643193881,9.4482663592409,3.444887901746638e-21,2.1262613660225083e-19,Th17
MATCAP2,265.6548765621338,2.133658857369619,0.22589957033060462,9.445165629341409,3.548426756072704e-21,2.1767312352129427e-19,Th17
CBFA2T3,156.6917866657498,5.714471494927023,0.6051925187235461,9.44240273653715,3.6432744183978724e-21,2.2212866408268494e-19,Th17
HERC6,8055.6441411716805,-1.9888213415035807,0.21100255219644615,-9.425579552478407,4.27736802745914e-21,2.592085024640239e-19,Th17
NTRK3,385.3428302496613,8.021365389311809,0.8519542778242394,9.415253374626095,4.719427508096419e-21,2.842744316473259e-19,Th17
CRYBG3,1420.0504242646189,1.0002285050952213,0.10640062830326338,9.400588333410655,5.425881974008962e-21,3.248706219048839e-19,Th17
DNAJC5B,281.3120419049536,-4.787187686329827,0.5096315948382149,-9.393427987622204,5.8078585118055016e-21,3.4567129321156674e-19,Th17
GGT7,522.8818097571907,1.8133961287517133,0.19320531367923152,9.38585018299444,6.2410875738999345e-21,3.692581932037009e-19,Th17
STX3,13373.204927128576,-3.1385948406394095,0.33470243194647314,-9.377269302726027,6.7703410300720644e-21,3.9821552917465044e-19,Th17
TUBG2,440.12484576524264,1.9263287045946897,0.2057888389100442,9.360705443489769,7.920606893280676e-21,4.631470662334121e-19,Th17
CCR1,2489.0913105256723,-5.33485505040448,0.5702828269769953,-9.354753112037308,8.379518566245776e-21,4.854079018291905e-19,Th17
KCNJ13,905.4375216480017,-8.331948653450862,0.8906873807522089,-9.35451521319895,8.398396541299125e-21,4.854079018291905e-19,Th17
MMP2,769.7375418040962,5.838811917667628,0.6258451425449407,9.32948347881178,1.0638809354365754e-20,6.113646823810527e-19,Th17
HHLA2,1785.2743230170206,-4.639506365180271,0.49742866219111415,-9.326978354531878,1.0893210013062542e-20,6.2240689668921345e-19,Th17
SEMA7A,3635.6706142334624,3.2333691728004803,0.34684242393288706,9.32230012735157,1.1384504992480104e-20,6.467821898852759e-19,Th17
PHTF2,22298.91812634517,-1.558013189191628,0.1678828698064727,-9.280358329516469,1.6890954472612315e-20,9.5031259006954e-19,Th17
DCTN2,24731.745517990952,0.3985025228407245,0.042941191201983475,9.280192553724905,1.6917255828820693e-20,9.5031259006954e-19,Th17
OAS1,51863.109788809285,-2.117585049586548,0.2284333209923841,-9.270035739038034,1.860835622166393e-20,1.0394690159799868e-18,Th17
CGN,311.9999764824612,3.043239697021695,0.3283651500839783,9.267852256073448,1.899317493360303e-20,1.0550708675616484e-18,Th17
MAP3K6,704.3940261631973,1.903159320097391,0.20553056330552924,9.259738743907738,2.0493302670578825e-20,1.1321134442161199e-18,Th17
BCAR3,820.1572433808587,4.006925719380075,0.43324928286042846,9.24854553232096,2.2756811647746183e-20,1.2502492289330444e-18,Th17
IFI6,144122.58135408186,-2.3207348570179662,0.2514406685412538,-9.22975137825488,2.7126079107446766e-20,1.482151174838034e-18,Th17
FRMD6,1850.2803497854336,1.0996410367732314,0.11922550973975476,9.223202644916563,2.88356172986444e-20,1.5669963987453552e-18,Th17
EPPK1,79.69739107996547,4.0712270941341435,0.4427138435842504,9.196069093238938,3.712839283232242e-20,2.002253618229808e-18,Th17
C2CD4D,366.7414927363538,1.8910855171735186,0.20564821793809182,9.195730146043909,3.724564186326076e-20,2.002253618229808e-18,Th17
MAMLD1,1272.021413229253,1.53427520777453,0.1675292276335589,9.158253932445094,5.2743782386329785e-20,2.8202410699513986e-18,Th17
TEX48,81.52798397546016,-3.5680417883984235,0.39055394401036264,-9.13584881965435,6.4895658096107e-20,3.45155151756901e-18,Th17
FRMD4B,3841.802646994057,-1.7818688297693195,0.19506005840510685,-9.134975372911446,6.54216643045692e-20,3.4611175734464947e-18,Th17
PDE4A,2023.5001766735713,-3.9709546299642,0.43495052928225836,-9.129669612121047,6.870865705361445e-20,3.615883483574162e-18,Th17
MAST4,9872.226626590224,1.1266162920004053,0.12344745654359289,9.126281930341467,7.089221294646443e-20,3.711263022260199e-18,Th17
TENT4B,9762.271232108254,1.0879696143212094,0.11979615470511142,9.081840873768783,1.0675376402693064e-19,5.559535867214997e-18,Th17
PTHLH,77.06682396526504,6.305985087573552,0.6966527924978171,9.051833503693752,1.405875478706636e-19,7.283600472325209e-18,Th17
DZIP3,2855.563741650529,-0.9783795353787909,0.10811561613859667,-9.049382229155283,1.4377945093944854e-19,7.410570772904875e-18,Th17
TLR5,171.9381655900405,-4.304184898439322,0.47697848751877037,-9.023855396140776,1.8158363096227665e-19,9.311049876881047e-18,Th17
HELZ2,6899.892807019501,-2.8038298984352474,0.3121982139921507,-8.980928694568833,2.6849080988235504e-19,1.3668208356648616e-17,Th17
TMEM164,5077.703578345822,1.2314974108172496,0.13712861196256554,8.98060144554977,2.6929063368934667e-19,1.3668208356648616e-17,Th17
ABHD8,1890.038779792171,1.1736310362366393,0.131146621649616,8.948999383089147,3.58719165858528e-19,1.8115317875855663e-17,Th17
GPR15,23654.57078368034,-3.4758999424515045,0.38917574082474327,-8.931440420940316,4.2049749126967387e-19,2.112841414676115e-17,Th17
LFNG,6160.1642279945645,-1.8562045956840807,0.20838244847043563,-8.907682049562972,5.211059012241044e-19,2.6052689531699098e-17,Th17
GLT1D1,910.9426204257364,5.621767533370972,0.6312518407747534,8.90574438004207,5.302899523169528e-19,2.637994643391647e-17,Th17
PCSK6,2481.4173296212252,-4.663613574488758,0.5256806049572287,-8.871572453901369,7.212020158883195e-19,3.569949978647181e-17,Th17
JUP,244.34672184686974,-3.1564645003092457,0.3568918297103397,-8.844317066241311,9.208978296356415e-19,4.535988866269349e-17,Th17
EIF2AK2,44902.07491570905,-1.187954351998117,0.13463308254312314,-8.823643710435093,1.1079434931695922e-18,5.430552445197428e-17,Th17
ATP1A3,342.39885512364407,1.810967916032519,0.20527018309874973,8.822362257850733,1.120700096120631e-18,5.4662830542000923e-17,Th17
RUNX1,12128.064757737591,1.5430498388367777,0.1751688777041397,8.808926899919914,1.2634954417342243e-18,6.132859670825489e-17,Th17
PCTP,2052.9479799420315,0.807167750024141,0.09166723912382052,8.805411374218988,1.3037351677887908e-18,6.297607701797159e-17,Th17
