variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
FAM151B,234.9576065304214,2.7747537685592643,0.27205223850457055,10.19934180219086,1.9962070819490456e-24,1.2234254153495213e-21,Th2
LONRF1,1457.5205000419317,-1.2529968312936046,0.12392581261264511,-10.110862336727996,4.9447107111450016e-24,2.852225484322817e-21,Th2
BCAR3,444.6702966002708,2.5766078375039623,0.2557928438181489,10.073025496114946,7.270642769308361e-24,3.9608846108798775e-21,Th2
PPP1R14C,621.9201495237311,-2.729551204265626,0.2723325326265097,-10.022861308344192,1.2094971452623896e-23,6.242278424443679e-21,Th2
PECAM1,812.1378523170217,2.094553971720433,0.20937427378435544,10.003874563298613,1.465484687175843e-23,7.185271421223158e-21,Th2
CYP7B1,624.7833244357913,4.553605006054906,0.45618135343496635,9.98200599776175,1.8273446825014138e-23,8.532829503147078e-21,Th2
RGS12,252.5157377391516,1.9682978675496885,0.19960228115924908,9.861099062186156,6.137386356686342e-23,2.735600482439376e-20,Th2
LIMA1,18981.494410844625,1.5561151598265446,0.16202343400714772,9.604259836622743,7.670705568553752e-22,3.270388643706004e-19,Th2
SHISA2,595.7344960587118,-2.74395538553244,0.28667756374306325,-9.571573546619536,1.0529077478006348e-21,4.3020055728887605e-19,Th2
CD9,4736.231338166044,-1.494473023013869,0.15747132291708027,-9.49044559561371,2.300487576528864e-21,9.023432470176816e-19,Th2
KIAA1217,1697.1106848331215,-3.1441635093367744,0.33435794231909244,-9.403585533302993,5.273469964004674e-21,1.9889094795011472e-18,Th2
MBOAT1,5050.544196746175,1.0866791309854105,0.11589442061681031,9.376457686245073,6.822640494176571e-21,2.477881951329461e-18,Th2
ASB9,1667.5745714106258,-1.936031587605862,0.20671240244536832,-9.36582210212342,7.546052318968846e-21,2.642735322850304e-18,Th2
ABCG2,2256.2385534126433,1.868958237307934,0.20137469601798777,9.280998428625757,1.6789777700153633e-20,5.677260694058845e-18,Th2
RUNX1,8454.683109847592,1.8262428484886994,0.19886025712660363,9.183548663150068,4.1711391223315746e-20,1.3634063411194474e-17,Th2
ADGRV1,254.82966969751445,6.797850260195511,0.7456787379394493,9.11632572356852,7.771442793081869e-20,2.4120448188075522e-17,Th2
DSTYK,3065.0565767301036,-0.8746594125764822,0.0959588550580442,-9.114942149397391,7.871245584523932e-20,2.4120448188075522e-17,Th2
MYL9,521.5903585124636,2.5565286195797245,0.28165586629466594,9.076781013696715,1.1183331269377057e-19,3.3231438311367094e-17,Th2
AXIN2,286.8507483023247,2.553223031393016,0.2823467625254936,9.04286278530458,1.5262139115052212e-19,4.4017804753588825e-17,Th2
STOM,4960.440384762641,-0.8516454082298845,0.09531242320522842,-8.935303285659902,4.0606283434683188e-19,1.1376720438871524e-16,Th2
