variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
ZNF625,269.433043141993,0.4192116428602568,0.12589116845386833,3.3299527521175807,0.0008686072187214908,0.009313285000733515,Th2
ADM2,98.90719936676125,-1.2301341561916705,0.36947249661958503,-3.329433631587027,0.0008702280132472624,0.009319594903435688,Th2
TTC19,1730.1379768076756,-0.32350139013693086,0.09723395199985993,-3.327041465283617,0.0008777331155644377,0.009388832425729554,Th2
CD200,706.8607188187702,1.1578908422143095,0.3483934017201119,3.3235154181953246,0.0008889050884094874,0.009491588857618562,Th2
OGFRL1,818.0650521140936,-0.7885412440059727,0.23727322470236217,-3.323346934721043,0.0008894421991078094,0.009491588857618562,Th2
HOXB4,800.0862138432298,-0.4810579636397446,0.1447727080441164,-3.3228497977198335,0.0008910287826985923,0.009497293801892433,Th2
LIN7A,50.56243332539361,1.5994721979792543,0.4818911202374939,3.319156819471948,0.0009028970874829238,0.00961244682287245,Th2
PKD2,1619.531903770413,0.561311145873693,0.16925792089727687,3.3163065155122307,0.0009121572467344801,0.00969959437399162,Th2
AKAP5,204.28031489389275,0.9027759351816403,0.2724073342524665,3.314066185695829,0.0009194973935203482,0.009766144080825533,Th2
JADE3,199.08985795386184,1.4124672502275115,0.42626112626946056,3.3136196645213705,0.0009209668874655009,0.0097702574148514,Th2
SNX7,9.143969088782814,3.1970050317767553,0.9649445698808014,3.3131488912069615,0.0009225185512203858,0.00977523178452775,Th2
CETN2,943.83538101475,0.3195771281772528,0.09647976445365766,3.312374672419065,0.0009250756366102398,0.009782540905337134,Th2
PTGDR,25.862618795473363,2.5151150379110274,0.7593295221939393,3.3122840142499363,0.0009253754910454046,0.009782540905337134,Th2
STARD13,82.06929029106945,1.8973011979079897,0.5732050147934543,3.309987088287518,0.0009330027496423804,0.009851636051194632,Th2
SLPI,12.352828865736136,-4.130510533683091,1.2482607190083836,-3.3090126692157407,0.0009362560038400931,0.009874438320874254,Th2
TTLL3,783.9291194518157,-0.5929308914716426,0.17927811631560087,-3.307324416705986,0.0009419173943151816,0.00992255570114056,Th2
VANGL1,1605.7476293232519,0.5307229618376976,0.16056910430597418,3.305262018690549,0.0009488764769251044,0.009975145595050345,Th2
CALCRL,35.65139936495521,-1.1247156577914252,0.3402877184484855,-3.3051902752161495,0.0009491194136185474,0.009975145595050345,Th2
PIWIL2,15.671239231237996,1.7424568274178447,0.5272998508743925,3.3044895129942176,0.0009514953559231799,0.009988488457295894,Th2
OXCT1,10038.623436101021,0.7136546642109846,0.21607254401133744,3.302847511128201,0.0009570841770136822,0.010035488908338587,Th2
COL15A1,60.581889720390976,-2.245080451778092,0.6801671203392855,-3.3007776833702076,0.000964172493585371,0.01009027309764566,Th2
H6PD,359.05414274136825,0.8379791605231007,0.2538815708727223,3.300669511546399,0.0009645442715184099,0.01009027309764566,Th2
PRF1,6266.9385207035175,-0.965229852367525,0.2924931330112628,-3.30000859312604,0.0009668186806832903,0.010102360010658269,Th2
PRDX1,17474.085613682586,0.429068032197294,0.1300665451621251,3.298834697750064,0.0009708706397999088,0.010121997047478029,Th2
TBPL1,2107.348058878132,-0.26680620202851774,0.08087941851871133,-3.298814542871528,0.0009709403459366386,0.010121997047478029,Th2
RTCB,6085.408074310979,0.5198116866325324,0.1577517244303077,3.295125226109191,0.0009837782955222077,0.010244002828113599,Th2
RELL1,2674.822582567153,-0.4300985865682489,0.13057749101119312,-3.293818737345633,0.0009883621260734518,0.010268233856620443,Th2
NUCB2,2010.913812283213,1.0410196795588629,0.31605299957353766,3.2938136355723575,0.000988380064399996,0.010268233856620443,Th2
IL18R1,1260.9634073235898,-0.46851567681138195,0.1422658387282149,-3.2932408862146856,0.0009903958239508368,0.010274234618430415,Th2
FIGNL1,1706.5250746701115,0.5770682476551618,0.17524123283109586,3.2929935400041503,0.0009912675214674375,0.010274234618430415,Th2
DENND2B,261.3663719393399,-1.452615337485347,0.4411649848003711,-3.292680488100526,0.000992371797438117,0.010274234618430415,Th2
ACE,57.62975432589883,-3.3005428706690494,1.0028122343154213,-3.2912870004245556,0.0009973010923600614,0.010313441307934289,Th2
WIPI1,1418.152027958767,-0.5812920034048785,0.17666274400206902,-3.2904051541171047,0.0010004322187222626,0.010332569461597527,Th2
AGTRAP,3727.380112004534,-0.9807653982462641,0.29809393658748395,-3.290121930938475,0.0010014397739142485,0.010332569461597527,Th2
CHST14,1224.0690270959626,0.3084342081633634,0.09375674613042818,3.289728162433135,0.0010028421506858105,0.010335227096337326,Th2
RASGRF2,747.7564827578643,-0.780127648299207,0.23723670335117839,-3.288393563387172,0.0010076087584037078,0.01037251068514102,Th2
MIOS,1164.9259103709883,-0.31012428774234546,0.09434088059578576,-3.2872736165258862,0.0010116248967087158,0.010392125414220217,Th2
EPHA4,135.98573905929513,-2.1429878872891,0.6519148936044249,-3.287220323255021,0.001011816375620245,0.010392125414220217,Th2
ROR1,14.542478761581478,3.683227257110518,1.1205946356365963,3.2868506951384084,0.0010131453465341217,0.010393950214215967,Th2
CEACAM21,319.9875670353535,-0.8252987922368905,0.25119924889130235,-3.2854349520527815,0.0010182505073779529,0.010434467174356593,Th2
MAP1LC3A,324.4421776796469,0.7740949029608619,0.23572712151403716,3.2838601599551875,0.0010239571645387787,0.010478830759504008,Th2
GSTP1,3196.7030480790563,0.6049171618470257,0.18422374222184512,3.2836004444995748,0.0010249011476121,0.010478830759504008,Th2
IFI6,47210.299962168305,-0.84337817051358,0.25697125927007514,-3.281994153389718,0.0010307574229137522,0.010526785083784337,Th2
HOXB2,1134.1601716207372,-0.48287962454869093,0.1471643487970238,-3.281226930951204,0.0010335655051780356,0.01053501887475824,Th2
STARD10,473.5735714573386,0.8078163527820095,0.24621493332750577,3.2809397133823834,0.0010346185594851166,0.01053501887475824,Th2
CMPK2,7902.099183143585,-0.814215103806937,0.24817440601941831,-3.2808181829323244,0.0010350644375177846,0.01053501887475824,Th2
IDH1,3002.255539841649,0.45956559753273185,0.14037064533111107,3.2739437540426835,0.001060577196279018,0.010782534828836683,Th2
UNG,1288.5577654127612,0.4932512686380446,0.1507439367169361,3.2721134884798837,0.0010674671762415761,0.010840375328581496,Th2
RFC1,3172.124270167068,-0.4022178288664278,0.12308696427913769,-3.2677532606480955,0.0010840482809779193,0.010996390877155794,Th2
CEBPD,174.16687084405095,-1.499547728216498,0.4590768752105817,-3.266441437566737,0.001089083313123731,0.011035066387071878,Th2
ANK3,1352.17566024975,-0.7411809442256162,0.22703876630724268,-3.264556781561282,0.0010963548557010902,0.01109629107317202,Th2
KLHL4,5.601836890465154,3.3185491879904574,1.017538774561316,3.261349120991639,0.0011088342516204614,0.011210028693874047,Th2
DOLPP1,622.1470398036538,0.33939641625919875,0.10410323748098937,3.2601907920604005,0.0011133729147332094,0.011243322901802476,Th2
MVK,2637.2320674483854,0.5616211975320375,0.17233125193545204,3.2589631377041055,0.0011182019603682219,0.011279471841569057,Th2
ACSM3,166.54994102515184,1.4710618833410514,0.4514506545769645,3.2585219855745295,0.0011199419809901246,0.011284415406672818,Th2
BCKDHB,738.155169595541,0.4557738765251043,0.13994918446385698,3.2567097712728126,0.0011271161296766154,0.01134404060058025,Th2
BCL9L,2902.670266004011,-0.9110952671009087,0.2798344222074108,-3.255837005018679,0.0011305863515515954,0.011366295748115594,Th2
AGO2,3946.7620532660303,-0.47321529690562086,0.1454366261163762,-3.2537560141622177,0.001138900507945555,0.011437145479123993,Th2
SMYD4,1319.1295709512758,-0.37759266424737414,0.1160785867796674,-3.252905421428806,0.0011423151135476757,0.011458689827898239,Th2
ZSCAN23,33.346265908122,-1.0110437608799192,0.3110552266368978,-3.2503673762734584,0.0011525601262491907,0.011537901130730957,Th2
MIGA1,819.2865836478097,-0.28931406039846436,0.08901718139723253,-3.250092351356554,0.0011536753703374225,0.011537901130730957,Th2
DAPK1,192.69701108269396,1.8133214849322121,0.5579602411514824,3.24991164458241,0.0011544086910432372,0.011537901130730957,Th2
DCUN1D4,1223.850019364704,-0.2705294673096876,0.08324787124660847,-3.249686307392622,0.0011553237286420896,0.011537901130730957,Th2
PIK3R5,1526.37839249328,-0.9877577949593636,0.30405946261485634,-3.2485678507250695,0.001159875428672128,0.011570558419946931,Th2
GSE1,835.3912347647778,-0.38818140737862755,0.11956973491327628,-3.2464854727676267,0.0011683941089448246,0.011642673306350857,Th2
KLHL32,21.366650167848967,1.2447168550367167,0.3838696051284579,3.242551216369906,0.001184646537043414,0.01179160852968902,Th2
CDK2AP1,5951.403893190345,0.7414326076480643,0.22871527671502329,3.24172752383253,0.0011880755498034495,0.011812715929103022,Th2
SPIN1,3055.0860609189,-0.6201467008335179,0.19144519636428997,-3.239290996121295,0.0011982725145394666,0.011900994786867222,Th2
CORO1C,2706.319407226422,-0.31715409312612297,0.09792991746346394,-3.238582256994631,0.0012012537599133584,0.011911589530122453,Th2
CKAP2L,3106.610380671503,-0.4026219175669891,0.12432702441741939,-3.238410309050862,0.001201978075093216,0.011911589530122453,Th2
ISG15,29037.394917840138,-0.8677908967302229,0.2681786944615266,-3.2358681530337523,0.0012127338609049588,0.01200500142132672,Th2
TM9SF2,10791.57739634558,0.37619674447575346,0.11628304374464797,3.2351814362708256,0.00121565455242792,0.01202023537025834,Th2
QRSL1,1101.255212770166,0.38782263339139333,0.11988776995762275,3.234880701580142,0.0012169356588852594,0.01202023537025834,Th2
FUT1,17.60584422777958,-2.198613928141995,0.6801879156590819,-3.2323625244232743,0.0012277119380631595,0.012113424455556509,Th2
TTC22,367.5460699023849,-1.4522922206758757,0.44944819738936825,-3.2312783299867562,0.0012323787212464553,0.012146195519009823,Th2
TES,6477.891812473609,-0.3474378754779767,0.1075569595778266,-3.23026865803673,0.0012367394584156014,0.01217588203988664,Th2
THEMIS,5903.479301834546,-0.5828426014062752,0.18045781006462433,-3.229799814136897,0.001238769219365551,0.012182580078902171,Th2
RTKN,197.25105737152603,-1.024868788885278,0.31736239772773933,-3.2293327635005404,0.001240794275066756,0.012189217318066022,Th2
TP53I3,557.7221987701806,0.5149351570940884,0.1595528315764637,3.227364578906343,0.0012493616336445715,0.012260040031025208,Th2
KCNC4,263.8401198317513,-0.6555098616110949,0.2031872018871412,-3.2261375496237843,0.001254730406329039,0.012299355166491383,Th2
DLG1,1833.5277942692646,-0.36114097502639986,0.111965732922175,-3.225459840265783,0.0012577047956204275,0.01231513979919872,Th2
TXLNA,6534.704812074708,0.3083468394589214,0.09564014489017998,3.2240314965330152,0.0012639949647346724,0.012363322363623643,Th2
CXorf65,396.30299189934595,-0.4702757484921974,0.14599166121528545,-3.221250752114595,0.0012763242544634437,0.012470406243826808,Th2
JCHAIN,21.483387347044438,-2.3391602598409627,0.7263508850863893,-3.220427355248218,0.0012799962861828962,0.012492763753145068,Th2
SLA,3556.4062492974526,-0.7826997396640709,0.2431446235441212,-3.219070725296304,0.0012860676080470987,0.012538464757504543,Th2
SLC25A4,1415.0550221830968,0.8693433503027554,0.2702667034743611,3.216612846225898,0.001297135100608112,0.012632724582837148,Th2
TENT5A,89.62668726441431,1.091870225750175,0.3400740954130578,3.2106833201275657,0.0013241977596729839,0.012882389411991055,Th2
NUDT11,44.945643967399896,1.9137749095256655,0.5962168920652363,3.2098636167394363,0.0013279796485579957,0.012905274776298799,Th2
RAB27B,144.22441590432956,0.6939651324224496,0.21629018066255273,3.20849115894515,0.001334334115657335,0.012953084296940236,Th2
FTH1,13928.720139199238,-0.42756135265823314,0.1332990747681292,-3.2075342863554503,0.0013387810121476321,0.01298229320909648,Th2
TLR1,589.5624468968059,-0.8756077487686669,0.2732855007984732,-3.204003674583378,0.001355307468779704,0.01312845045938108,Th2
TUBB3,140.9658236660158,-1.4487586244399524,0.45229262409293686,-3.2031444849347404,0.001359357623836541,0.013142939441388094,Th2
STX3,4405.915118198722,-0.7765872137714662,0.24245099209127105,-3.2030688225813435,0.0013597148247957997,0.013142939441388094,Th2
MTAP,1116.8474262439083,-0.26290117768241683,0.08210379781246266,-3.2020586706953846,0.0013644920398207046,0.013170855482901258,Th2
REEP2,74.75434467942354,1.1642963787714562,0.36363334865244695,3.2018415887489624,0.0013655206836503742,0.013170855482901258,Th2
CXorf38,2434.283523267009,-0.3723311236294744,0.11632185705836194,-3.200869836892867,0.0013701341075420734,0.013201249437449134,Th2
TMEM116,616.1701641800328,-0.5189484877942636,0.16220578347965717,-3.1993217298527883,0.0013775134995969941,0.013258200292496441,Th2
RFX5,3531.9521743315518,0.42731513993351744,0.1336655737755149,3.1968975096846797,0.0013891427499735625,0.013346996015430454,Th2
ATP8B3,417.5769313218185,0.6914203397445812,0.2162863165733763,3.19678262914988,0.0013896960849030379,0.013346996015430454,Th2
PRDX3,4975.332518405072,0.506019805931705,0.158372218270694,3.1951298747789374,0.0013976792902606547,0.013409403435146855,Th2
C4orf46,639.7179279812174,0.6069852054837895,0.19022969659453395,3.1908015223172606,0.0014187871000409407,0.013597462780434832,Th2
GCNT1,552.2316899635063,-0.7345488793150187,0.23023902051559542,-3.1903752790038618,0.0014208815519217437,0.013603095069723757,Th2
GSTM3,785.8436104979482,0.7233101423410011,0.226754645472606,3.189836048710118,0.0014235352772207352,0.01361406407070847,Th2
RIN3,4634.911003804395,-0.854904761256003,0.26834029025736617,-3.1858978777881646,0.0014430552530378174,0.013786140554947531,Th2
TNFRSF9,661.5315310898295,1.5381424261974965,0.4832334624089465,3.183021346513895,0.0014574686874459656,0.013909119778289828,Th2
LGMN,560.3561364383276,1.495546973659327,0.46993582298352465,3.18244939099218,0.0014603503511061706,0.013921903875170547,Th2
IGHG3,8.05012162897488,4.201575890256891,1.3209559631235148,3.1807085228805825,0.001469153651115005,0.0139910539686353,Th2
CACNA1I,127.06883196998274,1.9623937775262403,0.6171611775013871,3.1797103399651703,0.0014742233405147759,0.014024539850545203,Th2
TEX52,7.0345464304014955,-2.157263966748937,0.6795886031879218,-3.1743674873729506,0.001501634393249469,0.01427026873921706,Th2
CCR7,6073.722831413799,1.8635216106270962,0.5877369921879091,3.1706726569820844,0.0015208642080630542,0.014437815005671139,Th2
PRDX2,13952.793466629772,0.3893612015306331,0.12282347213048334,3.17008788936523,0.00152392835059857,0.014451707089499884,Th2
SLC17A3,18.16931280425958,1.5806330822089356,0.49871579396499344,3.169406506343542,0.0015275059240414095,0.014470433874339817,Th2
ZNF358,464.9124700453083,0.7421294805248554,0.23420012653076863,3.168783431153938,0.001530784124182268,0.014486288336601169,Th2
LGALS3,11237.338955375824,-0.9886840169297708,0.3120707665831423,-3.1681404437681104,0.0015341738816820817,0.01449883701450748,Th2
NCOA1,1832.1232021355981,0.2691624994021601,0.08496497703945696,3.1679229346129696,0.0015353221295823162,0.01449883701450748,Th2
CCR6,144.59019229041303,-1.9599146605008495,0.6188162525941541,-3.16719971766198,0.001539145742304478,0.014519757326567217,Th2
CCDC86,1304.8472629487064,0.890632491553505,0.28136321344517606,3.1654191059594425,0.0015485971569798006,0.014593669241350353,Th2
CCL17,157.09199724756348,4.843303591796185,1.530824461802524,3.1638530168855965,0.0015569540409165394,0.014655839132996468,Th2
FBXW8,555.0874102871975,-0.8279137610476505,0.2617019408680709,-3.163575166089494,0.0015584410243328101,0.014655839132996468,Th2
PGAP1,1928.4407051779497,-0.38070361645025763,0.120356438761679,-3.163134605570202,0.001560801467719263,0.014662763424109788,Th2
MACC1,19.60148126362726,-1.830977090896807,0.5789540236798348,-3.162560438321349,0.0015638826928132156,0.014676437578708639,Th2
SH3BP1,8287.858159640176,-0.4846103012048613,0.15328475057821297,-3.1615036680220236,0.0015695684161884424,0.014714500167548553,Th2
RBMS1,4367.175443947462,-0.4654847781799963,0.14727462633908542,-3.160658354741048,0.0015741301357085715,0.014741957329021768,Th2
RANGRF,2819.1059627510776,0.2521999006820687,0.07989539426826987,3.156626273540136,0.0015960576463628546,0.014931822208667204,Th2
CPT2,1217.368510945465,0.4375553766298854,0.1386380247344787,3.1560993274961686,0.0015989439995915812,0.014943339987901445,Th2
PLIN3,1700.7398015166254,0.3050209458971293,0.09666140353281583,3.155560903826282,0.0016018981840827898,0.014955467224301373,Th2
TSKU,133.65667413745717,1.1815118913035214,0.37449592688204414,3.154939230288785,0.0016053153871311543,0.014971887722128163,Th2
USP15,6144.440536429156,-0.3964886862336815,0.12568917979767813,-3.1545172533698556,0.0016076387233822076,0.014978082966661064,Th2
UAP1,2862.883463461754,1.0259972504657573,0.3256314220166465,3.150793139408111,0.0016282776856031771,0.015147565208631765,Th2
FKBP3,3455.9133642082516,0.2940146986480139,0.09331932535585953,3.150630349360457,0.0016291854029221804,0.015147565208631765,Th2
IRF7,5167.681451648297,-0.733376447215741,0.23302603683223638,-3.1471867143486825,0.0016484965686468624,0.015311344672576003,Th2
ZNF239,32.79588811439191,1.4921630801716401,0.47474502659019185,3.143083121668384,0.001671783590247283,0.015511677546508191,Th2
HSBP1,1728.2437815412554,-0.2566117901845734,0.08171727053257676,-3.1402393706025045,0.0016880983988879614,0.01564697366032907,Th2
CLGN,17.184497630711252,2.0764126617237566,0.6613980869331332,3.139429494500005,0.0016927714398699094,0.015674195445277476,Th2
TMEM158,21.654880534013117,1.3739996452315777,0.4377408593728101,3.1388425727500695,0.0016961654520704103,0.015685308763585235,Th2
RAB37,2461.765589300735,1.060015156168197,0.33773273187208286,3.138621330222978,0.001697446462341911,0.015685308763585235,Th2
TRAF3IP1,734.2811467776299,0.4545903352273938,0.14486677780995877,3.137988861902769,0.0017011134095392807,0.015703120512597778,Th2
KRTAP11-1,4.638415306187499,2.6644765047839996,0.8492567198659307,3.137421750639349,0.0017044076215344014,0.01571745863862367,Th2
CPNE2,62.72235316250007,0.9446391288952343,0.30122821801300587,3.135958294765228,0.0017129356076694168,0.0157799823122852,Th2
IL7R,4865.187077610077,-0.997391577945961,0.31834409888196374,-3.13306130520037,0.001729933056874405,0.015920321750725924,Th2
LSM7,4089.151594111217,0.25994863913045185,0.08306518349907106,3.1294536191972524,0.0017513171775993778,0.01610070415414173,Th2
PDGFA,17.635252629679357,-1.860068420365807,0.594495956362956,-3.1288159329887595,0.0017551221658330357,0.01611927051184196,Th2
PPM1H,5.7989828702047514,2.510392854634618,0.8024921196126685,3.128246113926061,0.0017585286286656574,0.016134142743489382,Th2
RNASE4,124.85795581716982,0.7027542186617992,0.22473479319436115,3.1270379128790466,0.0017657715505039054,0.016169407136929492,Th2
NCF2,523.3437812120809,-0.938356011111301,0.3000967297252433,-3.126845174122433,0.0017669295137412917,0.016169407136929492,Th2
GJA10,55.11752785190955,-1.7502794752658557,0.5597832164957073,-3.126709454103967,0.001767745330543798,0.016169407136929492,Th2
GNS,2958.286114080794,0.5834273816681885,0.18672639049995274,3.124504148053653,0.0017810501064770765,0.016274615750278387,Th2
ANKRD13B,584.4353883992109,-0.4959266138372452,0.1587610386873161,-3.1237299650954373,0.0017857425966736828,0.016300995108968663,Th2
VPS54,1888.5170299247325,-0.3160842522458383,0.10123430906884309,-3.122303645406315,0.0017944175953058866,0.016363638434769238,Th2
LAMC2,18.875741070133504,-2.4817705846723306,0.7951854983661079,-3.1209957799427945,0.0018024061709484426,0.016419902029588842,Th2
SLAMF7,1202.74547353657,-0.6443179408545201,0.20662974122340333,-3.118224593612099,0.0018194409719344854,0.01655838013571022,Th2
ANKRD18A,38.37685616932544,-1.3462471725640017,0.4322167864502608,-3.1147498541658956,0.001841009635441238,0.01673779958586455,Th2
DCLK2,22.877934228187776,1.5140956961545529,0.4863071953310579,3.1134552617997335,0.001849105416210867,0.01679449064140011,Th2
ZNF709,86.55890456960675,0.9616946621146268,0.3089254089309309,3.113031930402465,0.001851759822965971,0.016801696162549534,Th2
C12orf75,28561.51469914528,0.4662774949817604,0.1498087580964081,3.1124848834384684,0.0018551951459956284,0.01681596564061098,Th2
SLC66A2,721.3142211058195,0.46428497974923044,0.14919869301222285,3.1118568827623356,0.0018591460571740286,0.016834875229856702,Th2
FLT1,128.57063722044492,-1.7703847405449065,0.5690022691391317,-3.111384324043907,0.0018621241388174247,0.016844946618480672,Th2
IGHE,8.380473938156843,3.446825062268359,1.1081834575802159,3.1103379487316163,0.0018687340348551764,0.016887818685357887,Th2
SLK,3580.301961497316,-0.41600799927707705,0.1339157387149887,-3.106490717737531,0.0018932225221839048,0.017083770007997014,Th2
ZNF329,206.65701503099197,0.752929915138797,0.2423973808783869,3.1061800767416266,0.0018952126259346967,0.017083770007997014,Th2
GSAP,266.51208971313565,-1.1972365592621168,0.3854540072328305,-3.1060425804288894,0.0018960941014635586,0.017083770007997014,Th2
ICOS,11489.09595878907,-0.5776819323520813,0.18628672252876935,-3.1010365339530117,0.0019284449588864972,0.017357927306906575,Th2
LSM11,1058.338722213403,0.482205846552606,0.15553545564680005,3.1002953284660064,0.001933277740152034,0.017384095057861117,Th2
PABIR1,759.9593351317252,0.48840781220332286,0.1576539136696725,3.097974549662428,0.001948481610029435,0.017503375099846504,Th2
SOCS1,16721.86940760939,0.5076566625779827,0.16390752013400656,3.0972139787298087,0.0019534880902635408,0.0175309050486076,Th2
IL21R,3122.9193134561397,0.6836936853721113,0.2207751130695821,3.096787839291606,0.001956298324982097,0.017538690444824603,Th2
TNKS,1053.9029836851553,-0.3072238993772103,0.09924082362785763,-3.0957411289659054,0.001963216760503341,0.01758325487482556,Th2
KLF6,6920.474125173141,-0.49319026767231144,0.15950066824884604,-3.0920890369114775,0.001987532250339594,0.017783390640303126,Th2
SLC6A15,7.81778879748491,2.7922323376408515,0.9036924064465848,3.0898039174858267,0.0020028867568246296,0.017903031327339364,Th2
PDE9A,114.49862924082177,1.224649712024393,0.3965487445465629,3.0882703043852264,0.0020132525999096433,0.017977887707205004,Th2
LTB,64571.871637630284,-1.2689578652069124,0.41127051559499894,-3.0854579093059185,0.0020323898785045516,0.01813084567503863,Th2
SEMA6A,3.0551863684381053,5.067528205799041,1.6441588902246496,3.0821401969895015,0.002055180178650017,0.0183160579001504,Th2
PLCXD2,560.8152724215014,-0.6272085441224152,0.2035682469388261,-3.0810725815745537,0.0020625636428918256,0.01836373231560888,Th2
ABCC4,972.6835749665671,0.6498739729356856,0.21116428816348773,3.0775751837002847,0.002086921870691549,0.0185622962055205,Th2
PSMD11,4593.090152342946,0.45503870046060335,0.14790639425835464,3.076531631660002,0.0020942408127567515,0.018594871611019442,Th2
NAPSA,109.86015204113313,-1.747654076124646,0.5680720073108496,-3.076465753695073,0.002094703636287857,0.018594871611019442,Th2
SLC12A6,1406.8893620174151,0.6858988915363423,0.22320411500133006,3.072967053193689,0.002119418859336753,0.018777731999576983,Th2
ACOX1,2026.7903717213158,0.2598351871720979,0.08455531873851005,3.0729608858272575,0.0021194626614498167,0.018777731999576983,Th2
TAPT1,861.0976785710773,-0.3778231859171325,0.12307048671620423,-3.0699739311861025,0.0021407745570252764,0.018947953628259018,Th2
RNF19A,1389.211876180953,-0.31427671039928756,0.10239263734073167,-3.0693291877371016,0.0021454005032037642,0.01897029945438157,Th2
PTPRG,59.14661980870673,1.5478924256549325,0.5045811929296211,3.067677605397457,0.002157292220800824,0.019041067635445948,Th2
PDGFB,6.676832999116227,-2.5420428244948132,0.8286661822954736,-3.067631911143212,0.0021576220858508205,0.019041067635445948,Th2
KRTCAP3,95.95996709815186,-0.5543387058106576,0.18072921696899058,-3.0672334839240225,0.0021605002765597426,0.019047848141388043,Th2
HEBP1,375.80498318318257,-0.44003281842792674,0.14349119611969635,-3.0666189308287852,0.002164946637200935,0.0190684275518537,Th2
BSPRY,851.5303225326503,-1.227331610886334,0.4003552189175692,-3.0656066235495594,0.002172289087860342,0.019114450180509907,Th2
GPD2,1839.6235556940064,0.5962539245939744,0.19468431917317744,3.0626705177194524,0.0021937145172406056,0.01927519970515722,Th2
KATNAL2,31.600557406494907,0.8775488647704588,0.28654482066324144,3.06251867592396,0.0021948277909727095,0.01927519970515722,Th2
EPGN,134.76148533545924,-1.3407988065388041,0.4379929416140353,-3.061233821709237,0.0022042688360486003,0.019339299370113472,Th2
PSMB8,42665.692079158194,0.41038026818644935,0.13418752938490106,3.0582593633520303,0.0022262679980392876,0.019510453300911817,Th2
ZBTB34,263.3876647396356,-0.4476826523920327,0.14639658154453095,-3.0580130196268036,0.002228098953615428,0.019510453300911817,Th2
RAB15,90.26276395552621,0.7237008474821878,0.2366855461238629,3.0576469891552174,0.0022308220323059213,0.01951536948416459,Th2
MPV17L2,620.5170543791531,0.42006099779371464,0.1373976927552587,3.0572638402447803,0.0022336757300451993,0.019521417706532488,Th2
PSMB4,6672.186438946648,0.341699189884611,0.11182046304953633,3.0557840717690343,0.002244728499001864,0.0195990414787126,Th2
NPDC1,4912.1788332019705,-0.8940851053668651,0.2926287782135415,-3.055356041279097,0.002247934899465435,0.019608073693114923,Th2
PDCD1,227.4059217761261,-1.2216070307735625,0.39993788960835375,-3.054491866149123,0.0022544212767167996,0.019645671125674967,Th2
ADAMTS10,30.35453633718238,-2.099734457506904,0.6875175892156961,-3.0540810743507407,0.002257510631612841,0.01965362196933532,Th2
SHQ1,541.4801667551526,-0.4071025059333804,0.1333925443281697,-3.0519134932446814,0.002273876225477196,0.01977364181455141,Th2
KAT2B,6280.726207481629,-0.9746952243077492,0.31939671125819297,-3.051675831188594,0.0022756772092732518,0.01977364181455141,Th2
MAP3K5,1245.1789303827388,-0.5423066669825185,0.17775125166340633,-3.05093022922529,0.0022813358043702906,0.019803749655629792,Th2
PAFAH1B3,2712.900087170388,0.26495138055633266,0.08687045057365297,3.0499597827191427,0.002288720117384858,0.019848765821085974,Th2
AP3M2,2429.5414802120204,-0.4217254354299145,0.13845906196655172,-3.04584928888073,0.002320241051787103,0.020100526396945366,Th2
FAM241B,269.3554184540971,0.7645181128584908,0.25102421047605633,3.0455951296833716,0.002322203038548296,0.020100526396945366,Th2
ANKRD50,37.9433294985679,1.1101739595783322,0.3649892705518072,3.0416619039237,0.002352759979883462,0.0203431693375278,Th2
GPN1,2350.8456739560015,0.33141365024252084,0.1089671653348974,3.041408384112416,0.002354742130894611,0.0203431693375278,Th2
IFNE,3.727924826241807,4.2862362383025,1.410003184132355,3.039876992150223,0.0023667479067421855,0.02042734235379393,Th2
LGALSL,185.35867255327068,-0.7824382381996433,0.25766618810111896,-3.036635283681776,0.002392347279421784,0.020628568518261572,Th2
CALHM6,828.2933331235864,-0.9587397598619545,0.3159662672709612,-3.0343104918847996,0.002410861672525659,0.02073526404846528,Th2
CREG1,3200.2571575089933,-0.33225797381788813,0.10950388113059001,-3.034211850643452,0.002411650133526581,0.02073526404846528,Th2
USP13,781.8801220071797,0.594697310327183,0.19600657652008233,3.034068146515746,0.002412799214427303,0.02073526404846528,Th2
LRRC34,434.0008472208734,-0.6419888863375453,0.21160309784286227,-3.033929525995361,0.002413908120839279,0.02073526404846528,Th2
C1GALT1C1L,11.85571481016953,2.069540978141104,0.682629203625597,3.0317205404475915,0.002431642146253862,0.02086774267716717,Th2
MOSPD2,1563.3444398021645,-0.3556718507859348,0.11733809973889411,-3.0311710482562044,0.002436072021895008,0.02088590523615207,Th2
KMT5C,459.75671192446947,-0.3371796360043536,0.11126678216439694,-3.030371054553999,0.0024425345858622876,0.020910423541153297,Th2
TMEM14A,3383.302214984332,0.17943029662950194,0.05921315548094123,3.030243789106201,0.0024435641156310066,0.020910423541153297,Th2
MKRN1,1581.6955330320666,0.6027976500644651,0.19909556061562073,3.02768001556922,0.0024643888466824994,0.021038584117531674,Th2
CLK1,2410.1812625831676,-0.3295714084366099,0.10886719267250627,-3.0272793882728743,0.002467657648786553,0.021038584117531674,Th2
PHC1,455.59341829534327,-0.678175476276922,0.2240384534044819,-3.0270494460722563,0.0024695355869186184,0.021038584117531674,Th2
GPR27,57.23581534085717,1.4935579969122867,0.4934060132903962,3.0270364703343144,0.0024696415987487197,0.021038584117531674,Th2
