variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
BMP2K,9386.174166537437,1.9489639915236596,0.17990723271882317,10.83316085779438,2.3973417774333323e-27,2.497231018159721e-25,Treg
FBXO32,3100.22611114572,1.4674663707695024,0.13603336373202102,10.78754748475042,3.941681334195647e-27,4.0635890043254095e-25,Treg
TMEM71,6002.53168475131,-2.7040855890598006,0.2516332018051367,-10.746139895934038,6.179384015284106e-27,6.305493893147047e-25,Treg
CD2,115466.34188481842,1.6373806346063264,0.1524142413061995,10.742963522134632,6.3957775752765004e-27,6.460381389168183e-25,Treg
STT3B,37203.5485192272,-0.6656235217485699,0.062149034862143016,-10.710118398862258,9.124504285992461e-27,9.124504285992462e-25,Treg
MAST4,6858.404233632555,1.0434762051433806,0.09812670990855753,10.63396710351113,2.071108231463534e-26,2.0506022093698357e-24,Treg
COL1A2,733.7705435245916,3.080449102471943,0.2919490381681053,10.551324716809685,5.008587982119171e-26,4.910380374626638e-24,Treg
MARCKSL1,2621.370919194681,-1.5668429902964331,0.14865244351948892,-10.540311031557405,5.631234731492937e-26,5.4672181859154736e-24,Treg
RDX,5718.544102395755,1.644298380370381,0.15620345300284533,10.52664553030354,6.51136385316209e-26,6.260926781886625e-24,Treg
SASH1,290.65424135979583,-5.010648724805431,0.47614612951339985,-10.523342340146904,6.743798946829768e-26,6.422665663647398e-24,Treg
CBLN3,860.7009563162516,2.324466657695733,0.22141366043975733,10.49829831221357,8.795129253342327e-26,8.297291748436157e-24,Treg
USP24,7482.426502311701,-0.5547410914697766,0.052937097766134214,-10.479250183312177,1.075933812677486e-25,1.0055456193247533e-23,Treg
ADTRP,1411.4493358906811,4.29691997844172,0.41087604517949045,10.457947181040009,1.3474324932383205e-25,1.2476226789243708e-23,Treg
IGFBP5,160.56817996084658,8.942533439301544,0.8576815498697651,10.426402947177102,1.8786607603653568e-25,1.7235419819865658e-23,Treg
SHISA2,595.7344960587118,-3.1337451611664395,0.3006965149062309,-10.421621155614876,1.9755666402752464e-25,1.7925917781010909e-23,Treg
TBL1X,4059.0284834700797,-1.4535903822105314,0.1394874591143162,-10.420939570053026,1.9897768736922108e-25,1.7925917781010909e-23,Treg
IL6,2786.323678565497,-2.6896812117057554,0.25864111992469485,-10.399279172967063,2.498157800375128e-25,2.2304980360492217e-23,Treg
CD109,6516.100732051842,1.1857017071368705,0.11403610514768622,10.39759912530587,2.542587242682695e-25,2.2500772059138893e-23,Treg
ROPN1L,1517.4085420308368,-4.391850302929223,0.4225701650442579,-10.393185951661406,2.663060032523104e-25,2.3360175723886878e-23,Treg
KLHDC7B,3353.66941075931,2.7901364433237705,0.2685924410685353,10.387993169963506,2.812075478308707e-25,2.445283024616267e-23,Treg
GRB7,51.783683416457656,3.845298556381544,0.3714676144003936,10.351638762879645,4.1138311856468097e-25,3.546406194523112e-23,Treg
RELL2,1152.677483972449,-0.9246645157175873,0.08934556755133338,-10.34930485148379,4.215352859934865e-25,3.602865692252021e-23,Treg
EPHA1,111.46748451337572,3.824495071951517,0.370002645198165,10.336399270613876,4.823208099111633e-25,4.08746449077257e-23,Treg
HDHD5,3346.0690413650045,-1.0992580729687156,0.10677897282495008,-10.294705445151669,7.4447072799837565e-25,6.256056537801475e-23,Treg
STAP2,2072.035916708238,1.0265293372613415,0.09976422559472965,10.289553506197628,7.85397134387789e-25,6.54497611989824e-23,Treg
TGFBI,701.4339215459902,10.055102925499662,0.9788046056252633,10.272839816764483,9.341364133210848e-25,7.720135647281694e-23,Treg
SLC16A10,645.9045486305428,-1.957129691076724,0.1915436548645174,-10.217669138980565,1.652669419898716e-24,1.3546470654907509e-22,Treg
SBNO1,9915.230780104117,-0.5316129288145471,0.05210568097718753,-10.202590559123362,1.9305324236591948e-24,1.5695385558204834e-22,Treg
ANPEP,707.762417070145,2.6407016477913383,0.2590375575643942,10.194280986203653,2.1029482800873604e-24,1.6959260323285163e-22,Treg
UBQLN1,6290.79262290525,-0.6770402251610609,0.06645150089044456,-10.188486581774354,2.2321191060051435e-24,1.7856952848041149e-22,Treg
TP53I11,97.20883302964695,3.2551727579914402,0.31993534222564296,10.1744706769396,2.577977785429518e-24,2.0460141154202524e-22,Treg
HDAC7,18054.213277837684,1.0176541955751515,0.10010545534156089,10.165821553909371,2.8173673165191216e-24,2.21839946182608e-22,Treg
CCR4,55933.344616880604,2.679192017095651,0.26358495147492744,10.164434661781137,2.8577503494902805e-24,2.2326174605392814e-22,Treg
UBE2QL1,75.59815634378205,3.5214345364628112,0.347021242213643,10.14760512641715,3.395945580158529e-24,2.6325159536112625e-22,Treg
SKIL,4597.161451051457,2.6851308789800585,0.26481185433176924,10.139768424475422,3.679708465761973e-24,2.830544973663056e-22,Treg
CDK18,484.72014745345166,5.5182349638254555,0.5475197363041787,10.078604656471704,6.869468943504878e-24,5.243869422522808e-22,Treg
BCOR,10099.446630508697,0.7993851167321055,0.07933053520083416,10.076638392875735,7.008288421694773e-24,5.309309410374827e-22,Treg
FAR2,1523.8626262709115,-1.6798714568310416,0.16699665635389555,-10.059311925809435,8.358044640188023e-24,6.284244090366934e-22,Treg
CREG1,9578.969208254286,-1.0725216782398868,0.10682237399339747,-10.040234439146406,1.0143279469325343e-23,7.569611544272645e-22,Treg
TGFB1I1,204.16291894904128,3.1478690602944552,0.31398642905639534,10.025493999070463,1.1776918716479765e-23,8.723643493688715e-22,Treg
TNFSF13,2213.559709275374,1.5473293343120949,0.15438780567660285,10.022354599386535,1.2157155491461636e-23,8.93908492019238e-22,Treg
SLC22A17,654.6891230427955,4.064915877587845,0.40617755207759754,10.007731487857482,1.4094735669494577e-23,1.0288128225908451e-21,Treg
HES6,400.46852899059456,-1.8916241255867368,0.18903598638008445,-10.006687942386536,1.4244154941232546e-23,1.0321851406690251e-21,Treg
SFTPD,45.128771983324455,4.466052345897348,0.44794924891616844,9.969996281282185,2.0623655842961675e-23,1.4837162476950843e-21,Treg
MID2,502.47319060473006,1.4775817976155154,0.1487371965934975,9.93417807687867,2.9560365542066803e-23,2.1114546815762003e-21,Treg
PTHLH,57.130287822842426,7.337627645485135,0.7387259956080903,9.932813640117114,2.996777967144285e-23,2.1138511113352068e-21,Treg
GRAMD2B,1606.4605539427137,1.3511174721728982,0.13602788017732015,9.932651088965285,3.001668578095994e-23,2.1138511113352068e-21,Treg
DUSP4,22344.46431940942,1.5555225831565196,0.15667500623899144,9.928339053542027,3.1343280229166685e-23,2.1918377782634045e-21,Treg
KYAT1,1608.5302784005316,-0.8956438804526253,0.09024466075638991,-9.924619062731729,3.253426415041543e-23,2.259323899334405e-21,Treg
FASLG,2145.8553602127217,2.0289725784089843,0.20482330616994,9.905965372541953,3.921641665100147e-23,2.7045804586897565e-21,Treg
ZFHX2,360.30737143189305,1.908892387380372,0.19276152998434343,9.902870077527487,4.0449690558531876e-23,2.770526750584375e-21,Treg
CTNNA1,7789.589524957856,1.2706757870273941,0.12832375782840877,9.90210860818547,4.075892517457201e-23,2.7727159982702044e-21,Treg
IRF5,1610.2980238682592,1.5368899471144684,0.1553485927743184,9.893169417679726,4.4568945196707126e-23,3.0114152159937245e-21,Treg
SLAMF7,3640.395438401492,-2.1103409556955857,0.21433805895315508,-9.84585269644909,7.143091289488967e-23,4.794020999657025e-21,Treg
LGALS9,7846.067130249582,1.4492561404016304,0.14722910504885722,9.843543774314883,7.308998096408991e-23,4.872665397605995e-21,Treg
L1CAM,739.919616393676,2.9428205117661865,0.2993612992418967,9.83033050437245,8.334479885781366e-23,5.519523103166467e-21,Treg
UBTD2,5203.0529559740235,-1.215899665036865,0.12375589199263506,-9.824984050934928,8.788794196828895e-23,5.7821014452821676e-21,Treg
OLFML2A,58.144555877412635,6.239159804194291,0.6351096416051125,9.82375230271432,8.896888201861664e-23,5.814959609059911e-21,Treg
MGLL,115.38372260543977,-3.2189052086197134,0.32797481233629205,-9.814489063017373,9.753080720009611e-23,6.333169298707539e-21,Treg
IFIH1,14183.34762686222,1.6789883967914057,0.17115785849124868,9.809589881479221,1.0238382014553704e-22,6.605407751324971e-21,Treg
RAB27B,414.8483315143176,-2.4550102040959065,0.25058225073466533,-9.797223055097582,1.1572332587840112e-22,7.418161915282124e-21,Treg
COL9A2,637.1180349020887,2.7633949963653404,0.2821102621304605,9.795443014006425,1.1777996699306374e-22,7.50190872567285e-21,Treg
SOX13,87.54240409422707,-3.9141756867821336,0.40016433668817597,-9.781420601287154,1.352979962539977e-22,8.563164319873272e-21,Treg
NFATC4,141.1804856808139,5.7030831625887615,0.5840191674715773,9.765232855762934,1.587469106563068e-22,9.984082431214264e-21,Treg
AMN1,1071.000109140442,-1.0259170039921526,0.10545718560781937,-9.728279757127178,2.2842306007314723e-22,1.42764412545717e-20,Treg
GNAO1,242.54799128409795,3.6247139656365466,0.37288310962941623,9.72077809917137,2.4589519991025187e-22,1.5272993783245458e-20,Treg
KCNMB1,248.80713472632254,6.74388675252128,0.6940599057785244,9.71657733918038,2.562503238761073e-22,1.5817921226920204e-20,Treg
TNK2,5870.472832989777,1.3232866285495,0.1362832372709866,9.709826791964641,2.738019959748943e-22,1.6797668464717443e-20,Treg
RGS16,13349.702468376941,4.414061472551062,0.45544742827776774,9.691703583095036,3.270276340543096e-22,1.9940709393555465e-20,Treg
WDR1,3447.501450267933,-0.7694067310982617,0.07994741844161467,-9.623909640811691,6.33754753161377e-22,3.8409378979477396e-20,Treg
CST7,12790.921160950273,-1.7525187640164424,0.18251009159934592,-9.602311568960515,7.817126794258402e-22,4.709112526661688e-20,Treg
SOX4,3038.2691710681775,5.306686381044647,0.5538799592024454,9.580932281222024,9.61728552522586e-22,5.758853607919678e-20,Treg
TCAF1,1933.2706254140433,0.7792104133967395,0.0814340808970932,9.568603277802248,1.0835961636906975e-21,6.449977164825581e-20,Treg
ELOVL6,2557.277783999344,-1.687880561350726,0.1766495680383517,-9.554965687684426,1.2362487957624604e-21,7.315081631730534e-20,Treg
MNDA,95.106966343703,8.931045555653531,0.9351417579184264,9.550472407021523,1.2910621590559798e-21,7.594483288564587e-20,Treg
GAB2,6745.9213693242755,-1.285062702015315,0.13475611864480008,-9.536210414330617,1.4814711582713846e-21,8.663574024978858e-20,Treg
CCDC85C,484.5127950045309,-2.236074053431259,0.23479378283103786,-9.523565856257706,1.6733639577035248e-21,9.702987475305371e-20,Treg
APBA1,1350.203768011056,-3.116549936668492,0.3272573041759955,-9.523240266602102,1.6786168332278294e-21,9.702987475305371e-20,Treg
SGMS2,112.5215303172086,2.430112888135593,0.2553927126299781,9.515200583097394,1.813626706110454e-21,1.042314198914054e-19,Treg
LDLRAD4,8350.134148532059,3.001516917465257,0.31586560106899186,9.502512800720142,2.048855119901884e-21,1.1707743542296482e-19,Treg
RHOQ,3551.3703000023293,-0.9756176563485665,0.10288987545840525,-9.48215411868172,2.4908702508009677e-21,1.4152671879550954e-19,Treg
STRIP2,11499.097777827003,2.8344119211993917,0.2997822117172462,9.454903628080512,3.2331966513457502e-21,1.8266647747716104e-19,Treg
PALLD,2319.437223926235,-1.5189006263324953,0.16105411412813375,-9.430995504554865,4.062150591738869e-21,2.2821070740106003e-19,Treg
GAL3ST4,123.10612846519277,2.41127393521837,0.2558642091798239,9.424037628974137,4.340676962973528e-21,2.424959197191915e-19,Treg
AGRN,738.8536885199957,2.447250053242048,0.2601107048228614,9.408494182923597,5.032953296846826e-21,2.796085164914903e-19,Treg
KCTD17,5387.4619635314975,1.1073365718676385,0.11782700754643667,9.397986038398093,5.561740514021841e-21,3.072784814376708e-19,Treg
ISCA2,3721.7324722406797,-0.5488960557861239,0.05851775116750065,-9.379992307205535,6.597754206201785e-21,3.625139673737244e-19,Treg
KCNS3,50.148709025728415,6.141967594771985,0.6558567459811653,9.364800518417429,7.619408405300245e-21,4.1636111504372923e-19,Treg
CCNG1,21107.624578404495,-0.662934119504444,0.0709111396159893,-9.348800810344942,8.864705886897525e-21,4.817774938531263e-19,Treg
CAMSAP2,1299.8309085004428,3.310910424843982,0.3541895866058705,9.347848017136215,8.944908556977895e-21,4.835085706474539e-19,Treg
RPN1,7643.7176334664855,-0.9797303826142042,0.10481942346386616,-9.346840024854187,9.030538895842087e-21,4.855128438624778e-19,Treg
PLAU,1739.0131714622362,2.3821341979063266,0.25487848676196945,9.346156390715695,9.089075397411094e-21,4.860468126957804e-19,Treg
KLHL25,1072.742642645154,1.3840659423380233,0.14877054986650246,9.303359727983791,1.360763905292745e-20,7.238105879216728e-19,Treg
GLB1L3,1626.9611439777773,-1.2646431340836233,0.1359945109006753,-9.299221900266737,1.4147721682097146e-20,7.485567027564628e-19,Treg
SRGAP3,551.569633905983,3.9494612872104726,0.4252955921418593,9.286391300978053,1.596080949375952e-20,8.400426049347115e-19,Treg
RASGRF2,2312.356759253748,-2.1178361442612346,0.22819939411465298,-9.280638769782104,1.6846552909203e-20,8.820184769216231e-19,Treg
RSAD2,14722.37832076003,2.6624074050277504,0.2876793020008414,9.254775670374658,2.146807334663573e-20,1.1181288201372776e-18,Treg
CADM1,865.7912211217379,-3.684671522728917,0.40031641425279907,-9.20439780019126,3.435923692913462e-20,1.780271343478478e-18,Treg
SNX33,268.68503918589846,1.7679037778234994,0.19208459777507728,9.203776868635964,3.4558445166255777e-20,1.7813631528997824e-18,Treg
FBLN5,638.459211445123,-4.289613525155098,0.46745232946847526,-9.176579631195073,4.450014908466374e-20,2.2820589274186533e-18,Treg
AMOT,128.05461202183253,3.2487691954971125,0.3547351943490297,9.158293981680869,5.2724215102444994e-20,2.6810765871668503e-18,Treg
GPD1L,4242.49038424086,-0.7546271566401888,0.08239993506449675,-9.158103778231387,5.281720876718695e-20,2.6810765871668503e-18,Treg
PREB,10406.547036930457,-0.6909818942572629,0.07546955574304766,-9.1557699983005,5.397151762817194e-20,2.7258342236450477e-18,Treg
ATL1,344.73644268039885,1.9451932902208042,0.21361919749170644,9.10589176001527,8.556061170966087e-20,4.299528226616124e-18,Treg
SORT1,3067.351779296662,-1.9295671796384422,0.21224928011856128,-9.091042280852951,9.8094115068222e-20,4.9047057534111005e-18,Treg
MELTF,377.4695803622344,1.746181646338782,0.19232692719760486,9.07923644277164,1.0933917997890576e-19,5.419129422772215e-18,Treg
TDRD7,6948.463951692256,1.2900870855522757,0.14209400557992027,9.079109849054616,1.0946641433999874e-19,5.419129422772215e-18,Treg
CTNND1,1960.535632111568,2.646951770786828,0.2918093749793765,9.070824989683421,1.181192390767151e-19,5.8186817279170004e-18,Treg
CREB3L3,77.88513039404292,3.571445386184873,0.3942400957642577,9.059061786349801,1.315773943889258e-19,6.399840157096448e-18,Treg
SMAD7,2964.4005031400593,2.1719905886721755,0.2397602046321171,9.05901207418817,1.316373686136274e-19,6.399840157096448e-18,Treg
PIK3R2,4596.224517855369,-0.7790661641980695,0.08600058746963794,-9.058847004656972,1.3183670723618682e-19,6.399840157096448e-18,Treg
ITPRIPL2,3021.1937205191384,1.3126671741878075,0.14514516704195862,9.043822821936201,1.5128638612763432e-19,7.308521068967842e-18,Treg
