gene_name,padj_hollbacher,zscore_hollbacher,padj_ota,zscore_ota,padj_Diff043,zscore_Diff043
MST1,0.9999780799557635,0.7956462471177188,0.33632811490602726,-1.3156503651259375,0.4832402300529692,-1.0349277830148325
POC1B,0.9999780799557635,-0.7954690165204672,7.236231691263896e-38,-13.143256022976828,0.8766904116000608,-0.2674514617053577
DIS3L,0.9999780799557635,-0.7953756053226553,0.3523148478496027,1.2807990722259914,0.2696289509701155,1.5057217158083815
C2orf42,0.9999780799557635,0.7952060564434206,0.32562009649244816,1.3401565202969865,0.4310076967002095,-1.1402595227887584
PRSS27,0.9999780799557635,0.7945291216530738,0.6366344214395111,0.7272404920509279,0.2272657131300646,-1.6221537444967566
SENP1,0.9999780799557635,-0.7943135675336573,0.5386785343850148,-0.9078929891138025,0.0033994759663314466,-3.419999985315032
ASF1B,0.9999780799557635,-0.7931234127473791,6.567173621129361e-14,-7.83239704447847,0.0038183706745395537,3.383455672016494
LGMN,0.9999780799557635,0.7930783647258255,6.706801699720376e-14,7.829585997512815,0.013595078003219067,-2.9512046433356462
SLTM,0.9999780799557635,-0.7930637536570924,0.12603099436583687,1.9275455969584505,0.952057582469468,-0.10708444033165167
GCH1,0.9999780799557635,-0.7929467258109362,5.2932166444709505e-09,-6.198258090720411,0.0002228731754044147,-4.179014846437328
NR1H3,0.9999780799557635,-0.7928914605892763,0.6245256297382574,0.7493031059206987,0.8962949608225319,0.22662273447120443
GADD45GIP1,0.9999780799557635,0.7924888476843648,0.7166708754486804,0.574645915656975,0.1287134384561707,1.9609200451167295
TDRD7,0.9999780799557635,-0.792383041362611,0.29480744656088675,1.4115710879978483,0.06897948612042133,2.276683359492532
CCDC51,0.9999780799557635,-0.7919149067885896,0.009470782813096362,-3.0025714000143315,0.9848636711098762,-0.03448451488870288
TMEM185B,0.9999780799557635,0.7915318425021439,0.43628249484126064,1.10801557429507,0.009982125889149202,-3.0614012243925397
HLCS,0.9999780799557635,-0.7913411042129161,0.0073738336608616456,-3.0876468981572067,0.14035111648009146,1.9120757215294757
DERL1,0.9999780799557635,-0.7913061136132727,7.67488509598112e-11,-6.8572629144967125,0.5647553108059616,-0.8740746883266076
LAIR1,0.9999780799557635,-0.7910997028236666,2.174216643443113e-18,-9.068362561174839,2.163310645642831e-05,4.732688208302975
WDR77,0.9999780799557635,0.7907923602223572,6.815244502427129e-10,6.5250369235343,0.019341015500315303,2.818176390793291
HRH2,0.9999780799557635,0.7906918948516543,1.4638916230345686e-29,11.585282154298447,0.3380007526891299,1.3400412870811655
TNFRSF1A,0.9999780799557635,-0.7906160132084645,8.512103454386012e-27,-11.016726606435222,0.0030938014018456824,-3.4493130474977556
SNN,0.9999780799557635,-0.790517218585858,8.350931911598129e-11,6.844660791210608,0.04117659905156193,2.509640273537072
EXD2,0.9999780799557635,-0.7904890027151056,0.006696880385220873,-3.119513399466052,0.22999370310524983,1.6138953878370843
C1orf54,0.9999780799557635,0.7899383833196859,1.1321850301962972e-06,5.243819769171655,0.004658333369068418,3.3169306841257877
PLEKHA1,0.9999780799557635,0.7887899398972413,0.6229209851931397,-0.7523942628065381,1.6844036496939508e-112,22.849416095618377
TMEM263,0.9999780799557635,-0.7880089550757838,0.2600140044200337,1.4969622871156103,0.5468474164655468,0.9095225261265051
DNAJC4,0.9999780799557635,0.7878658421013163,0.8352122475265614,0.3521487516741594,0.04439197577317159,2.4767241445812447
HEATR5B,0.9999780799557635,0.7877653389296051,1.3136833286985464e-05,4.742760419043141,0.012541413230872116,2.9816374779705503
TLR6,0.9999780799557635,0.7871874283323959,0.8029765041111822,0.41325769479904495,0.004389155852814749,-3.3366707826512387
AP1B1,0.9999780799557635,-0.787000906633477,0.012394019567890944,-2.908701610034637,0.8378898474661552,0.34733197951369654
MOCS2,0.9999780799557635,0.786954704015295,0.003630068815010816,3.315141963869028,0.033766386787855984,-2.5931657443223846
MROH6,0.9999780799557635,0.7868621680392627,0.8810504327131244,0.25871255812399796,0.506325277971338,-0.9887825060033681
TNK1,0.9999780799557635,0.7864749702478437,0.0011420609106577231,3.654639578510211,0.7665007168494963,-0.49091681492447553
OCIAD2,0.9999780799557635,-0.7862771651503463,0.7153641026380699,-0.5767327126758611,0.12369877149086736,1.9825146516696144
ATRIP,0.9999780799557635,0.7861249919140624,0.08232686834779918,2.1422343137443747,0.48298983556607716,-1.0353524163320869
ATXN1,0.9999780799557635,0.7859509849656396,1.2923454519116421e-10,6.7793857449413775,0.5884077768388982,-0.8289716618331044
ABCB6,0.9999780799557635,0.7858836263236888,0.2884697912784123,-1.4262581054049859,6.083013664305398e-16,-8.520898760228217
PIDD1,0.9999780799557635,0.7858752851536479,0.6998987895624403,0.6071964988786444,0.909583579293919,0.19864799001118302
GSKIP,0.9999780799557635,0.7858261223263932,4.420904316683761e-05,4.473109711271361,0.3869665282181922,1.2313220460918977
ATG9B,0.9999780799557635,0.7857906861625314,4.111014188253285e-56,16.042937397410867,0.5304216506211104,0.9419946793413587
RFC3,0.9999780799557635,-0.7849459282752236,1.9020256991049543e-06,-5.141606264193912,0.2060607381583701,1.68594698640498
ANKRD54,0.9999780799557635,-0.7847692469654649,0.011188091467672183,2.9448033723412332,0.9623449609383682,-0.08398594555541995
WDFY1,0.9999780799557635,-0.7835576668122535,3.6437158275879457e-54,-15.758797778717804,0.036832612075963035,-2.556649191332545
PFKFB3,0.9999780799557635,-0.7834878807853298,0.998984373664092,0.0017138869878564709,0.03278488112157545,-2.6074098892044297
ATP8A1,0.9999780799557635,-0.782954185377766,0.012651721506181154,-2.901570874492825,0.4758660795118275,-1.0494634172193595
PARP3,0.9999780799557635,-0.782736602799007,0.7597620852387272,-0.49477315814414635,0.04832807671099781,-2.438595536215918
HOXB4,0.9999780799557635,-0.7821996417098266,8.923523572838169e-05,-4.309982848714109,0.006287443996478675,-3.2188605832376216
USP54,0.9999780799557635,-0.7821720688245257,0.923296757024657,0.17103512776087454,0.6040756203983333,-0.801123621766918
GLIPR1,0.9999780799557635,0.781724221511763,1.2273925007550234e-111,22.68435173717649,0.8546343102071646,0.3111464506584409
NOL11,0.9999780799557635,0.7812239819055977,3.065660736799214e-116,23.152858918597794,0.6235542526178216,0.766201891741263
CBX3,0.9999780799557635,0.7809264411657126,0.27474932096015553,-1.4602072536968824,0.0750388996159059,2.236740919222027
SMCHD1,0.9999780799557635,-0.7807018417655985,9.797918761681976e-12,-7.155108505757848,0.12988191487229583,-1.9556064124074983
SLC7A1,0.9999780799557635,0.7805970592814009,0.005579566895168202,3.1789973331353463,0.21579987800053882,-1.65544713279315
ADAM22,0.9999780799557635,-0.7800001085805035,0.07168688253551961,-2.206006389940793,0.00020080930025644073,4.2051010171844405
DEAF1,0.9999780799557635,-0.7799976041792851,1.9217079775190628e-08,5.984121710199874,0.6010176288756294,0.8068486119608858
CEBPZ,0.9999780799557635,0.7799368544584867,0.22147389500643178,-1.600961169769944,0.8250721487139893,-0.3735925878983013
POR,0.9999780799557635,0.779366882195918,0.010718217384381274,2.9596017657326823,0.6633615409609614,0.6871599977144823
VOPP1,0.9999780799557635,0.7790463674300792,1.1142654656242803e-07,5.677627666278484,0.0010644145465872222,-3.7621418515285807
CCDC117,0.9999780799557635,0.7790440435439604,0.6274376686495289,0.7434366368772557,0.6031584527534293,0.8028758241070169
PSMB5,0.9999780799557635,0.7787531583876743,0.10198012793536403,2.0367946770791217,0.6305017234523981,-0.7512723016958621
ARRDC3,0.9999780799557635,-0.7786109852247961,3.730820473419589e-08,-5.87079446171231,0.0011982471516388193,-3.7288109473280877
DHCR7,0.9999780799557635,0.77846362941432,0.0005649780574973817,-3.847701801575696,0.04679465635274935,-2.45280823383655
TMED8,0.9999780799557635,0.7775405967571436,3.6897638414578834e-05,4.51401706751587,0.8219650811545346,-0.38126973616819665
SNRNP48,0.9999780799557635,-0.77702657213253,0.6383151271746909,-0.7236575430316226,0.550327368889218,0.9025971385179654
HSCB,0.9999780799557635,0.7765166311308913,0.8726115466119188,-0.27581174544524373,0.027820198574030137,2.6741186516887794
MICU3,0.9999780799557635,0.7759753413237565,2.601933909810501e-23,10.255038826289722,0.0011263381472187057,3.746645072421892
GMPPB,0.9999780799557635,0.775749679904991,0.31044066502377954,1.3750711940210683,0.00246102642676053,3.517126204237584
CLTB,0.9999780799557635,0.7753576676385509,0.7164330454644082,0.5750766737186809,0.44786344190328986,1.1083699592869047
BRMS1L,0.9999780799557635,-0.7748496724512829,0.3587358093632789,1.2675193682587689,0.4618346660316556,1.0804531792406276
FAM221A,0.9999780799557635,-0.7747485071964887,0.09521206197183446,-2.071346755568218,0.9090416431306606,-0.1995651582480003
KNTC1,0.9999780799557635,0.7746154312216794,0.27470649733542407,-1.4603373181414758,0.05590641267775444,2.3735288055617407
HSF4,0.9999780799557635,0.7744511632209526,0.04462497851593901,2.4135056839168554,4.86668452898215e-24,-10.523699498035878
TRIO,0.9999780799557635,-0.7741445258772766,0.3571559573809202,-1.2706302200713109,0.3829138794853235,1.2409443822791983
DTX3,0.9999780799557635,0.7739579075956643,1.5879057431754863e-05,4.702148466752476,0.18054415707154636,-1.767268325331833
SMARCC2,0.9999780799557635,-0.7736947968118937,0.7060277657992454,0.5947427648589272,0.937280875558061,-0.14000338193492745
PANX1,0.9999780799557635,0.7735547626775986,2.771620738548406e-06,-5.06579534353744,0.32545482988760227,-1.3679534204233335
HLF,0.9999780799557635,0.7732575474185694,0.17028614540463705,1.762061027766094,0.9909771811954621,0.02037397667507921
SLC1A4,0.9999780799557635,0.7732088233151856,0.004696642733325534,3.234485414220237,2.2225357042913813e-08,6.063159351674947
RCC1,0.9999780799557635,0.7731688407537552,0.18404159130918343,-1.714931110976685,0.003764046742863539,3.38769980386991
MVD,0.9999780799557635,-0.7730502247231043,0.0008837924415973962,-3.7255226401762123,0.010893296267678104,-3.032282675589518
CMIP,0.9999780799557635,-0.7724890681189108,0.25003280932755656,-1.5226564998550935,0.6096400855568388,-0.7916600188012427
RNF157,0.9999780799557635,-0.7722415268104328,7.320117143976927e-13,-7.512407747266242,0.012334811134534657,-2.988015738953904
FCGRT,0.9999780799557635,-0.7719159695514224,0.6766885388284809,-0.6501881946481728,0.023834923348085697,2.7379141459812972
HM13,0.9999780799557635,0.7717193091617024,8.93669475920254e-05,4.309598367583315,0.02335475790264513,2.746191602965888
FBXL5,0.9999780799557635,-0.7714374368457407,0.3799883383423543,-1.2228093214274152,0.3281448686822373,-1.3608738089280479
ORC4,0.9999780799557635,-0.771178585490982,0.6576211921049833,-0.6870878669927918,0.7022783174545381,0.6146810914393325
TRPM7,0.9999780799557635,-0.7709370877546322,0.12874778148673358,-1.9165810118010778,0.5048639059001133,-0.9923593894876039
KIF19,0.9999780799557635,-0.7708884678214756,1.2880522627745741e-20,-9.624012346625014,0.5665014258684533,0.870650527864809
DUSP3,0.9999780799557635,0.7707060256970235,7.129033660188917e-10,6.518214197628869,0.9145477832598669,0.18742486433056177
TMEM69,0.9999780799557635,0.770585826028777,0.4354161181533076,1.1100164692798333,0.486421220069133,1.0288103502840835
EPN2,0.9999780799557635,0.7701269690385374,0.00033640725199795185,3.9826381728578673,4.0890737274210304e-08,5.958504978070765
ROGDI,0.9999780799557635,0.7700429998031303,2.0754785712875586e-22,10.048362013847498,0.9301616867422056,0.15612180091673336
ARMC12,0.9999780799557635,0.769987572997888,3.948184729855858e-08,5.861056021658706,0.2075702522614482,-1.6811485770118884
ABHD4,0.9999780799557635,-0.7694371023375951,2.397712658820841e-09,-6.327093511872967,0.16197242481486004,-1.8304766954327096
ADAM17,0.9999780799557635,-0.7681594584003831,0.4413261313585372,-1.098176690608342,0.004332302754502466,-3.3410523299651613
PPM1D,0.9999780799557635,0.768032592678918,0.004160424619771876,-3.2730230556783644,0.5515007434053845,-0.9002845769598518
TSPAN33,0.9999780799557635,-0.7679578942481112,0.4070014675337324,-1.1683694667149795,0.73744617047087,-0.5462278316288036
CRBN,0.9999780799557635,0.7668834405464,3.5596685626800175e-12,7.296976265116808,0.015626827745561313,2.89974950453084
CKB,0.9999780799557635,0.7664151591216031,0.1098592044523294,1.9995651391221467,0.09144767830046786,2.13899014441811
FBXW8,0.9999780799557635,0.7661794298438429,0.8509326194003759,-0.32318959441099543,1.5715035365498457e-05,-4.803210412694343
ATF7IP,0.9999780799557635,-0.7661314974388971,0.015578533029946579,-2.8264711220513306,0.11380278428857488,-2.026756693871308
LRRC1,0.9999780799557635,0.7654358547924037,2.0989983873912954e-34,12.518110319497227,0.0008024703421796933,3.8403807126248317
PALB2,0.9999780799557635,-0.764975246365293,0.0005393866440450453,-3.8598468335911145,0.4259591807179649,-1.1521648228783588
ALDH16A1,0.9999780799557635,0.7647529621095008,0.011781195335647024,2.9269714036873,0.0006380537998752605,3.9027809758433594
SRC,0.9999780799557635,0.764427970590177,0.03692500940362255,2.494432226826915,0.2338320288598251,-1.6021909560986178
BCAR3,0.9999780799557635,0.7643534603700013,9.393207813363657e-64,17.111687118047502,0.010271617743160395,3.0517578667629897
MORC2,0.9999780799557635,0.7636884322115788,1.5091950725409004e-32,12.168671780247369,0.16595675047141664,-1.8157094535753915
SPHK1,0.9999780799557635,0.7636052158684099,0.0646408993079378,2.2532551550629196,0.1950807397590158,-1.7208140499434765
KHDRBS1,0.9999780799557635,0.763009088149089,0.8782407641096164,0.2643390176755976,0.12336975429810848,1.9841106865605076
DDX21,0.9999780799557635,0.7629112097805736,0.8607041848727486,0.3034952671276677,0.8517996633729488,-0.31792822103777557
HDGFL3,0.9999780799557635,0.7623953481018086,1.548669040556491e-09,6.396725824862379,0.03219952255156266,-2.6154419386809424
PLD1,0.9999780799557635,0.7621551613461135,1.0453095992317667e-27,11.207258680764474,0.05693955285069926,-2.3650253428078023
GALNT6,0.9999780799557635,0.7617870641828431,0.007119394620148882,-3.0994820048752145,0.06094049610355064,2.332880428521949
RAD51B,0.9999780799557635,0.761748526001538,0.011928039521602473,2.9225604596676287,0.5388834171334762,-0.9255293382640835
ANK3,0.9999780799557635,-0.7614356911553207,0.05118563716856275,-2.355296875751707,1.54028535535249e-100,-21.600922687103672
ERGIC3,0.9999780799557635,0.7604267821324487,2.6947340405706965e-06,5.071401506904208,0.03897398259769005,2.53386212139192
PROSER3,0.9999780799557635,-0.7600160310152386,0.6041856445234431,-0.7857250840970689,0.7115567219484004,0.5953052257817014
ALYREF,0.9999780799557635,0.7597778433073245,0.000726622154847521,-3.7796893709731982,0.034420576063321176,2.585485417306874
APBA2,0.9999780799557635,-0.7597429213636601,0.006438663327539854,-3.1322183797209884,4.29868371024161e-50,15.246436176645965
PGAP3,0.9999780799557635,-0.7594829835990864,2.0129170309077643e-25,-10.723067168885105,0.43517474984426135,1.1326467081416722
NCKAP5L,0.9999780799557635,-0.7591221163383459,0.003638582511873899,3.3144336523793285,9.539387920016355e-08,5.806619187139032
PARP14,0.9999780799557635,-0.7589913878191443,0.14453693601571466,-1.8539579637654091,7.588209455076445e-05,-4.44521212802036
C8orf33,0.9999780799557635,0.7589777193363759,0.18223581435753614,1.7212454296696964,0.08977001069470775,2.1479829970446045
IRF2BP2,0.9999780799557635,0.7589722762517703,0.06650632755452192,2.240059772573527,0.0011091629111522954,-3.750859496888172
GSN,0.9999780799557635,-0.7584137065868857,0.008281535157134281,-3.0478334985964612,0.6528953334677201,-0.7089160454058424
GIMAP4,0.9999780799557635,-0.7572386889378936,1.2057049523637298e-06,-5.231181579697964,3.2979636664396134e-05,-4.638711485674387
SCFD2,0.9999780799557635,-0.7571756639816131,0.6490323277508979,-0.7028761530307831,0.25421628696829446,1.5450430104429038
GATAD1,0.9999780799557635,-0.7563442588480358,2.1204000456547888e-06,-5.119193611346369,0.8247406571760055,-0.3744856142032456
PXMP2,0.9999780799557635,0.7559472921179511,0.5052071869211541,0.9705714392338902,0.006040300055613669,3.231572674920024
CPOX,0.9999780799557635,-0.7558745936985048,3.808586775222217e-08,-5.867236077326539,0.3892629657142703,-1.2262265355757567
SAMD4A,0.9999780799557635,-0.7555808619111317,0.013665702903643748,-2.8746980086616416,0.15855229994869066,1.8431974829760172
PAWR,0.9999780799557635,0.7555515444589211,5.5300805658365144e-15,8.14558353928895,0.7424572095699528,-0.5366285713725145
UGCG,0.9999780799557635,0.755363301923187,1.913944622082684e-06,5.1403061813570075,0.8652985220592034,-0.29062870429241405
KIFC2,0.9999780799557635,0.7552421178092523,0.004531396687610215,3.245813479944073,0.21685774761047322,-1.6521528791539173
SP100,0.9999780799557635,-0.7552226548103349,2.8353734795662824e-09,-6.29973339468835,0.20788045666953117,-1.6798715189470048
WNK1,0.9999780799557635,0.7551718201459927,0.00011091276598918226,4.257613712560806,0.0014564251543576904,-3.673947635040301
COA1,0.9999780799557635,-0.7544949992236609,3.3443759572819388e-06,-5.028015199463977,0.22874031473265438,1.6178051293989457
SMAGP,0.9999780799557635,-0.7544839492116893,3.952799387326674e-14,-7.897950059835573,0.027503600593455357,2.6788304053192125
ARCN1,0.9999780799557635,0.7540543808959091,6.700263985297393e-08,5.767863186532422,0.80629151053534,-0.41222212399763397
ZCWPW1,0.9999780799557635,-0.7538321551900882,0.00029126183465500555,-4.019507986599654,0.7325784677811151,0.556257260917485
ZNF747,0.9999780799557635,-0.7537595104670477,0.8417855569876787,-0.3397543364854807,0.3364049458243891,-1.3433409765053872
PRKAG1,0.9999780799557635,0.7533563909398499,0.03518764175132677,2.514440394621939,0.5451033475217126,0.9130857010256437
FBXO34,0.9999780799557635,-0.7529352083767278,2.7678116245755996e-10,-6.664286924681647,0.011098870453593548,3.0257251941534506
ERF,0.9999780799557635,0.7527886368070621,0.9310905431755311,-0.15577940118617967,0.025903283271450875,-2.704109101542191
BOD1L1,0.9999780799557635,-0.7525282572323881,0.05021279177603375,-2.363507489926239,0.7863964542477224,-0.45226252693530333
RUSC1,0.9999780799557635,0.7523789128496818,0.8164205429582515,0.3857541542448383,0.8628385385039609,-0.2971660358062549
MPHOSPH9,0.9999780799557635,-0.7523334239271088,0.014620403973514844,-2.8502138899834226,0.4939036373796722,1.0136617220039543
GPR65,0.9999780799557635,-0.7522968824950662,1.1370542740463205e-74,-18.530165708037146,0.04064857363803812,2.5157280054307836
NINL,0.9999780799557635,0.7514276819076287,0.07678867420652366,2.1746236093223517,0.4316341215229023,1.1388269649228693
MTO1,0.9999780799557635,0.75137422999401,9.897613509061303e-06,4.8039127806111575,0.3235301414551984,-1.372659251655195
TOX2,0.9999780799557635,0.75087484124545,3.684669209343752e-07,5.458407675843743,0.40111644480334663,-1.2026581684436273
GLI4,0.9999780799557635,-0.7507045990277527,0.6701855141043622,-0.6643570923318896,0.8327378032847499,-0.35794412498865313
RNF2,0.9999780799557635,-0.7498033006218747,0.6941498031185842,0.6169331121269075,0.01429054661306795,2.9323419263884616
BCL2,0.9999780799557635,-0.7494842056580153,0.00010101824097335576,-4.279967005131186,0.32786031256466996,-1.361541959185678
UTP18,0.9999780799557635,0.7494332213919321,2.580798928725729e-13,7.651879148143556,0.3901250196636402,1.2242038985405075
ZFP36,0.9999780799557635,-0.7493354424977249,0.5536621700100804,-0.8810744854841912,0.09294860982685973,-2.1296843320077414
RNF135,0.9999780799557635,-0.7490743324954827,0.0008706773517710909,-3.729898952704214,0.602699617870859,0.8038123538452805
PEX3,0.9999780799557635,-0.7488382591843327,0.0664647044054444,-2.2405488735518224,0.6913888712643158,0.6374285039841265
DISC1,0.9999780799557635,-0.748823109379245,0.09385739803486078,-2.07840097851667,0.00010978749323442101,-4.356507289977107
EIF2AK4,0.9999780799557635,-0.7486187760977151,0.06035589676518385,-2.284106884904765,0.4822774756963908,-1.036757002198905
GLB1L2,0.9999780799557635,-0.7484695970409955,0.10685928665978524,-2.0134098463664136,0.04563860751403672,-2.463986250010516
SFXN4,0.9999780799557635,0.7484542004368641,0.6378156646237578,0.7247554716235378,0.3418509749020867,1.3303146100695173
CTSO,0.9999780799557635,-0.7482069895549537,8.439541488760856e-11,-6.843074353869484,0.009159263867545788,-3.0902786329902816
B4GALT3,0.9999780799557635,-0.748140939173691,3.709729047743841e-18,-9.007597686841649,0.13798503171990284,-1.9223583184649067
HDAC11,0.9999780799557635,-0.7474503576121144,3.3841932206693896e-07,-5.474085391870512,0.7045279484461708,-0.6082259178285223
PRKCD,0.9999780799557635,0.7462515684809946,5.409205214263453e-06,-4.9302781285805475,0.002198303224872468,-3.5513249482387494
DHRS7B,0.9999780799557635,0.7457876356081125,0.621655910771328,0.7546918462664687,0.666487832858006,0.6805782330824692
NEK7,0.9999780799557635,-0.7456412734274255,6.172175487072959e-24,-10.396159099232634,0.44838653971463405,1.1074634733294269
SERINC5,0.9999780799557635,0.7451751857503115,1.5406901901893225e-10,6.752675422387059,0.04222153516844028,2.4988718555807683
CD302,0.9999780799557635,0.745081777608396,0.5953502712702451,0.8021299852678807,0.12611676290951174,-1.9714692638928708
OST4,0.9999780799557635,0.7449743154999817,0.3262491716457146,1.3385448493804963,1.8771494847045278e-06,5.243880278159478
IER5,0.9999780799557635,-0.744635053932303,4.8349587897166895e-34,-12.450751342083384,4.624145395372116e-09,-6.32421375434576
RAB29,0.9999780799557635,-0.7428778927205931,1.4990681886881526e-45,-14.43483747114032,0.0026989194372280026,-3.4899218200405593
ZFYVE26,0.9999780799557635,-0.7426711916546688,0.769906728332448,-0.4756175134770732,0.04049000578623572,-2.5179030902977173
CHERP,0.9999780799557635,0.7426421241232217,0.5685319338597837,0.8529717414950085,0.5864029021525153,0.8336323173414258
GRK6,0.9999780799557635,0.7425713618421794,2.3289006561287824e-21,9.801747967165143,1.863995142293464e-09,6.471512483339464
DYRK1B,0.9999780799557635,-0.7423372005746396,0.9564651765339093,-0.09965684337613208,0.0012571462120523113,-3.7154569080018205
GON4L,0.9999780799557635,-0.7419726926937733,0.0006711659990578334,-3.801611668050402,0.16708119760084422,-1.8118676943635248
SDC4,0.9999780799557635,-0.7417662099797511,3.684333825519606e-18,-9.00860630297453,2.8460150340650422e-15,-8.336418744142035
EIF3F,0.9999780799557635,0.7404543458110714,3.735517208107994e-17,8.744151983670381,6.221856897881223e-05,4.492781714879261
ITK,0.9999780799557635,0.7401220098787448,1.8828531405763487e-88,20.178962658306016,0.0038272749122861423,-3.3823011736640565
RASSF2,0.9999780799557635,0.7399195566166744,0.0020020536494349626,3.4935306979273575,0.0038461930765292386,-3.380689355141334
SACM1L,0.9999780799557635,-0.7390732207294775,2.66892608757374e-07,-5.518550682592045,0.9350385372349439,-0.1445920771602583
ISG20L2,0.9999780799557635,0.7390648354415053,7.77093162351183e-13,-7.504264171010413,0.9350385372349439,-0.14456868306310433
BTF3L4,0.9999780799557635,0.7374309250014092,1.1658706290670956e-06,5.2378344784639665,0.348532442417265,1.315664767505778
TNFAIP8,0.9999780799557635,0.7372714300960523,3.499692301200392e-08,5.881593061963497,0.7467128479217099,-0.5276562334052027
SMG1,0.9999780799557635,-0.7371821417671905,0.44870291870564266,-1.0835608431265593,0.0021130807599260173,-3.562114362023698
IRAK2,0.9999780799557635,0.7364499806669934,0.5310230498587727,0.921311321135061,4.640057585457846e-34,-12.554541369694316
EIF3A,0.9999780799557635,0.7361270307266327,9.052123180293803e-21,9.661019215971807,0.017284676255556596,2.860282277218214
MTA1,0.9999780799557635,0.7360469995801174,0.04814646012905738,2.3811638012089222,0.5547967960478353,0.8935328321179405
ZNF583,0.9999780799557635,-0.7355955901241652,0.08499986613303037,-2.126801397853323,0.05207138734605892,2.4043028220928506
SLC25A39,0.9999780799557635,0.7355012740412992,0.0294862825356514,2.5858293809887147,0.6558244441371699,0.7024681451346755
TULP3,0.9999780799557635,0.7354627915007297,0.048191931320843616,2.3807664879972297,0.6652279536527707,-0.683497004641588
HTT,0.9999780799557635,-0.7350777433458743,5.186422132243059e-09,-6.201536385572434,0.004920297448425626,-3.2987239702096134
C6orf47,0.9999780799557635,-0.734380596569452,0.002215838107931877,3.46390452851455,0.08380170962154132,-2.1833546740487666
ILK,0.9999780799557635,-0.7343221580952661,0.02586604971175075,-2.636482518369967,0.103704496734792,2.0740057033411605
CPEB2,0.9999780799557635,-0.7341265617137371,0.557419858451865,0.8732877744928436,0.09689636910238227,-2.1088186259215354
MED31,0.9999780799557635,-0.7340450778759084,0.3746995930795251,-1.2337663635235034,0.9047782009441244,-0.20974604382795342
SEMA7A,0.9999780799557635,-0.7338738638915194,0.06772105911946415,-2.2313253144518277,2.1926025415926545e-05,-4.7294048903302635
METTL9,0.9999780799557635,0.7336566053172784,0.000695055828235331,3.7920680776400135,9.702743407439089e-10,6.573516049378076
MMP25,0.9999780799557635,-0.7332276750047984,2.5899416866769217e-05,-4.592957468556729,0.040025856223097775,-2.522917374154105
PCYT1A,0.9999780799557635,-0.7332061734116854,8.100248083553089e-14,-7.804985558981077,0.0009878954956399624,-3.7832556625835196
CEP78,0.9999780799557635,-0.7331771109158519,2.8650028117610406e-11,-7.0015309353533155,0.6373241520225766,-0.7378012474148671
PTCD2,0.9999780799557635,0.7328126727690785,0.6685584050994219,0.6674156598508804,0.6150364391785541,-0.7815691199985217
TPCN1,0.9999780799557635,0.732725596443123,1.4650224344319434e-13,7.727092859490363,0.12082932752712228,-1.995561698149651
ZNF582,0.9999780799557635,0.7320100439746896,0.8591926738047155,0.3073718817721222,0.0011501934421180786,3.740632640946992
PABPC4,0.9999780799557635,0.7316553381407611,3.875427678856004e-06,4.9980477983527605,0.0023577879941348843,3.5292735371853508
ZC3H13,0.9999780799557635,-0.7306511900363951,0.7077447260631762,-0.5910922065094206,0.8285477986171176,-0.36743354159113334
GPATCH11,0.9999780799557635,-0.7306220575293929,0.03276701408643331,-2.5441308636642037,0.21902783677235432,1.6462080612359082
PARVB,0.9999780799557635,0.7304164231314003,8.97205203286537e-06,4.824627163802233,0.00015953608276657964,4.263448071594517
EIF5A2,0.9999780799557635,0.7303716266250873,0.6585375550167447,0.685384885948705,0.612038079288459,-0.7868304950234509
FAM83H,0.9999780799557635,-0.7294682862801826,0.07635810659202555,-2.177636610862662,0.5788612944166911,-0.8463463704374453
CD82,0.9999780799557635,0.7293087438716274,1.9386935291013196e-42,13.925979169302463,7.3325787043623824e-06,-4.967302436561698
USP13,0.9999780799557635,-0.7289576651401349,0.2077497840348853,-1.6403439813840295,0.4569703499332548,1.089899817487818
HIPK2,0.9999780799557635,0.7288677196828153,2.601933909810501e-23,10.25505629657009,4.52297186207831e-05,-4.568023452774537
PRDM4,0.9999780799557635,-0.7288031412409993,3.834473424564053e-10,-6.614837097127375,0.0035148782079383167,-3.40964505795073
JAK3,0.9999780799557635,0.7286855298640244,9.178255265419787e-07,5.2843116084468935,5.450392355245718e-06,-5.028405438600264
SNX25,0.9999780799557635,0.7284478579696051,0.05329703764548703,2.3380037942251333,0.02889798302747327,-2.659046083831599
FAS,0.9999780799557635,0.7279858734861828,0.07086894186340426,2.2115770662290095,0.5322088959815092,0.9389577243621764
SP140,0.9999780799557635,0.727702965728789,1.9096451274188974e-06,-5.140791957843003,0.6241410215909559,-0.7645463959024582
CDH23,0.9999780799557635,-0.727399491505757,0.984508897781686,-0.03582591876139418,1.847615851274679e-09,6.473101055972069
GNAI3,0.9999780799557635,0.7272029104299088,0.007276434405343704,3.092068023171677,0.8400686568045472,-0.3417740243760199
ATP1B3,0.9999780799557635,-0.726966020643648,0.05734224027896968,-2.306205430736324,0.09434067669568516,2.121736580620116
RFC2,0.9999780799557635,0.7266334091127268,0.2848833881434022,-1.4343339192094524,0.14853205768815905,1.8791798885390911
SALL2,0.9999780799557635,-0.7264327374206629,0.03792163107923346,2.483360642801915,0.11722149688766222,2.010953186541135
USP37,0.9999780799557635,0.7263905121191865,0.5701519936498209,-0.849515802737461,0.05944364302700868,-2.344604633624561
